,movie_id,title,genres,year
1260,1280,Raise the Red Lantern,drama,1991
1261,1281,"Great Dictator, The",comedy,1940
1262,1282,Fantasia,animation children's musical,1940
1263,1283,High Noon,western,1952
1264,1284,"Big Sleep, The",film-noir mystery,1946
1265,1285,Heathers,comedy,1989
1266,1286,Somewhere in Time,drama romance,1980
1267,1287,Ben-Hur,action adventure drama,1959
1268,1288,This Is Spinal Tap,comedy drama musical,1984
1269,1289,Koyaanisqatsi,documentary war,1983
1270,1290,Some Kind of Wonderful,drama romance,1987
1271,1291,Indiana Jones and the Last Crusade,action adventure,1989
1272,1292,Being There,comedy,1979
1273,1293,Gandhi,drama,1982
1274,1294,M*A*S*H,comedy war,1970
1275,1295,"Unbearable Lightness of Being, The",drama,1988
1276,1296,"Room with a View, A",drama romance,1986
1277,1297,Real Genius,comedy,1985
1278,1298,Pink Floyd - The Wall,drama musical war,1982
1279,1299,"Killing Fields, The",drama war,1984
1280,1300,My Life as a Dog (Mitt liv som hund),drama,1985
1281,1301,Forbidden Planet,sci-fi,1956
1282,1302,Field of Dreams,drama,1989
1283,1303,"Man Who Would Be King, The",adventure,1975
1284,1304,Butch Cassidy and the Sundance Kid,action comedy western,1969
1285,1305,"Paris, Texas",drama,1984
1286,1306,Until the End of the World (Bis ans Ende der Welt),drama sci-fi,1991
1287,1307,When Harry Met Sally...,comedy romance,1989
1288,1308,I Shot a Man in Vegas,comedy,1995
1289,1309,Parallel Sons,drama romance,1995
1290,1310,Hype!,documentary,1996
1291,1311,Santa with Muscles,comedy,1996
1292,1312,Female Perversions,drama,1996
1293,1313,Mad Dog Time,crime,1996
1294,1314,Breathing Room,romance,1996
1295,1315,Paris Was a Woman,documentary,1995
1296,1316,Anna,drama,1996
1297,1317,I'm Not Rappaport,comedy,1996
1298,1318,Blue Juice,comedy drama,1995
1299,1319,Kids of Survival,documentary,1993
1300,1320,Alien³,action horror sci-fi thriller,1992
1301,1321,"American Werewolf in London, An",horror,1981
1302,1322,Amityville 1992: It's About Time,horror,1992
1303,1323,Amityville 3-D,horror,1983
1304,1324,Amityville: Dollhouse,horror,1996
1305,1325,Amityville: A New Generation,horror,1993
1306,1326,Amityville II: The Possession,horror,1982
1307,1327,"Amityville Horror, The",horror,1979
1308,1328,"Amityville Curse, The",horror,1990
1309,1329,Blood For Dracula (Andy Warhol's Dracula),horror,1974
1310,1330,April Fool's Day,comedy horror,1986
1311,1331,Audrey Rose,horror,1977
1312,1332,"Believers, The",horror thriller,1987
1313,1333,"Birds, The",horror,1963
1314,1334,"Blob, The",horror sci-fi,1958
1315,1335,Blood Beach,action horror,1981
1316,1336,Body Parts,horror,1991
1317,1337,"Body Snatcher, The",horror,1945
1318,1339,Bram Stoker's Dracula,horror romance,1992
1319,1340,Bride of Frankenstein,horror,1935
1320,1341,Burnt Offerings,horror,1976
1321,1342,Candyman,horror,1992
1322,1343,Cape Fear,thriller,1991
1323,1344,Cape Fear,film-noir thriller,1962
1324,1345,Carrie,horror,1976
1325,1346,Cat People,horror,1982
1326,1347,"Nightmare on Elm Street, A",horror,1984
1327,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",horror,1922
1328,1349,Nosferatu a Venezia,horror,1986
1329,1350,"Omen, The",horror,1976
1330,1351,Blood & Wine,drama,1997
1331,1352,Albino Alligator,crime thriller,1996
1332,1353,"Mirror Has Two Faces, The",comedy romance,1996
1333,1354,Breaking the Waves,drama,1996
1334,1355,Nightwatch,horror thriller,1997
1335,1356,Star Trek: First Contact,action adventure sci-fi,1996
1336,1357,Shine,drama romance,1996
1337,1358,Sling Blade,drama thriller,1996
1338,1359,Jingle All the Way,adventure children's comedy,1996
1339,1360,Identification of a Woman (Identificazione di una donna),drama,1982
1340,1361,Paradise Lost: The Child Murders at Robin Hood Hills,documentary,1996
1341,1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il)",drama,1970
1342,1363,"Preacher's Wife, The",drama,1996
1343,1364,Zero Kelvin (Kjærlighetens kjøtere),action,1995
1344,1365,Ridicule,drama,1996
1345,1366,"Crucible, The",drama,1996
1346,1367,101 Dalmatians,children's comedy,1996
1347,1368,"Forbidden Christ, The (Cristo proibito, Il)",drama,1950
1348,1369,I Can't Sleep (J'ai pas sommeil),drama thriller,1994
1349,1370,Die Hard 2,action thriller,1990
1350,1371,Star Trek: The Motion Picture,action adventure sci-fi,1979
1351,1372,Star Trek VI: The Undiscovered Country,action adventure sci-fi,1991
1352,1373,Star Trek V: The Final Frontier,action adventure sci-fi,1989
1353,1374,Star Trek: The Wrath of Khan,action adventure sci-fi,1982
1354,1375,Star Trek III: The Search for Spock,action adventure sci-fi,1984
1355,1376,Star Trek IV: The Voyage Home,action adventure sci-fi,1986
1356,1377,Batman Returns,action adventure comedy crime,1992
1357,1378,Young Guns,action comedy western,1988
1358,1379,Young Guns II,action comedy western,1990
1359,1380,Grease,comedy musical romance,1978
1360,1381,Grease 2,comedy musical romance,1982
1361,1382,Marked for Death,action drama,1990
1362,1383,Adrenalin: Fear the Rush,action sci-fi,1996
1363,1384,"Substance of Fire, The",drama,1996
1364,1385,Under Siege,action,1992
1365,1386,Terror in a Texas Town,western,1958
1366,1387,Jaws,action horror,1975
1367,1388,Jaws 2,action horror,1978
1368,1389,Jaws 3-D,action horror,1983
1369,1390,My Fellow Americans,comedy,1996
1370,1391,Mars Attacks!,action comedy sci-fi war,1996
1371,1392,Citizen Ruth,comedy drama,1996
1372,1393,Jerry Maguire,drama romance,1996
1373,1394,Raising Arizona,comedy,1987
1374,1395,Tin Men,comedy drama,1987
1375,1396,Sneakers,crime drama sci-fi,1992
1376,1397,Bastard Out of Carolina,drama,1996
1377,1398,In Love and War,romance war,1996
1378,1399,Marvin's Room,drama,1996
1379,1400,Somebody is Waiting,drama,1996
1380,1401,Ghosts of Mississippi,drama,1996
1381,1404,Night Falls on Manhattan,crime drama,1997
1382,1405,Beavis and Butt-head Do America,animation comedy,1996
1383,1406,"Cérémonie, La",drama,1995
1384,1407,Scream,horror thriller,1996
1385,1408,"Last of the Mohicans, The",action romance war,1992
1386,1409,Michael,comedy romance,1996
1387,1410,"Evening Star, The",comedy drama,1996
1388,1411,Hamlet,drama,1996
1389,1412,Some Mother's Son,drama,1996
1390,1413,"Whole Wide World, The",drama,1996
1391,1414,Mother,comedy,1996
1392,1415,"Thieves (Voleurs, Les)",crime drama romance,1996
1393,1416,Evita,drama musical,1996
1394,1417,"Portrait of a Lady, The",drama,1996
1395,1419,Walkabout,drama,1971
1396,1420,Message to Love: The Isle of Wight Festival,documentary,1996
1397,1421,Grateful Dead,documentary,1995
1398,1422,Murder at 1600,mystery thriller,1997
1399,1423,Hearts and Minds,drama,1996
1400,1424,Inside,action,1996
1401,1425,Fierce Creatures,comedy,1997
1402,1426,Zeus and Roxanne,children's,1997
1403,1427,Turbulence,thriller,1997
1404,1428,Angel Baby,drama,1995
1405,1429,Jackie Chan's First Strike,action,1996
1406,1430,Underworld,thriller,1997
1407,1431,Beverly Hills Ninja,action comedy,1997
1408,1432,Metro,action,1997
1409,1433,"Machine, The",comedy horror,1994
1410,1434,"Stranger, The",action,1994
1411,1436,Falling in Love Again,comedy,1980
1412,1437,"Cement Garden, The",drama,1993
1413,1438,Dante's Peak,action thriller,1997
1414,1439,Meet Wally Sparks,comedy,1997
1415,1440,Amos & Andrew,comedy,1993
1416,1441,Benny & Joon,comedy romance,1993
1417,1442,Prefontaine,drama,1997
1418,1443,"Tickle in the Heart, A",documentary,1996
1419,1444,Guantanamera,comedy,1994
1420,1445,McHale's Navy,comedy war,1997
1421,1446,Kolya,comedy,1996
1422,1447,Gridlock'd,crime,1997
1423,1448,Fire on the Mountain,documentary,1996
1424,1449,Waiting for Guffman,comedy,1996
1425,1450,Prisoner of the Mountains (Kavkazsky Plennik),war,1996
1426,1453,"Beautician and the Beast, The",comedy romance,1997
1427,1454,SubUrbia,comedy,1997
1428,1455,Hotel de Love,comedy romance,1996
1429,1456,"Pest, The",comedy,1997
1430,1457,Fools Rush In,comedy romance,1997
1431,1458,Touch,romance,1997
1432,1459,Absolute Power,mystery thriller,1997
1433,1460,That Darn Cat!,children's comedy mystery,1997
1434,1461,Vegas Vacation,comedy,1997
1435,1462,Unforgotten: Twenty-Five Years After Willowbrook,documentary,1996
1436,1463,That Old Feeling,comedy romance,1997
1437,1464,Lost Highway,mystery,1997
1438,1465,Rosewood,drama,1997
1439,1466,Donnie Brasco,crime drama,1997
1440,1467,Salut cousin!,comedy drama,1996
1441,1468,Booty Call,comedy romance,1997
1442,1470,Rhyme & Reason,documentary,1997
1443,1471,Boys Life 2,drama,1997
1444,1472,City of Industry,crime thriller,1997
1445,1473,Best Men,action comedy crime drama,1997
1446,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),children's comedy,1997
1447,1475,Kama Sutra: A Tale of Love,romance,1996
1448,1476,Private Parts,comedy drama,1997
1449,1477,Love Jones,romance,1997
1450,1479,"Saint, The",action romance thriller,1997
1451,1480,Smilla's Sense of Snow,action drama thriller,1997
1452,1482,"Van, The",comedy drama,1996
1453,1483,Crash,drama thriller,1996
1454,1484,"Daytrippers, The",mystery,1996
1455,1485,Liar Liar,comedy,1997
1456,1486,"Quiet Room, The",drama,1996
1457,1487,Selena,drama musical,1997
1458,1488,"Devil's Own, The",action drama thriller war,1997
1459,1489,Cats Don't Dance,animation children's musical,1997
1460,1490,B*A*P*S,comedy,1997
1461,1493,Love and Other Catastrophes,romance,1996
1462,1494,"Sixth Man, The",comedy,1997
1463,1495,Turbo: A Power Rangers Movie,action adventure children's,1997
1464,1496,Anna Karenina,drama romance,1997
1465,1497,Double Team,action,1997
1466,1498,Inventing the Abbotts,drama romance,1997
1467,1499,Anaconda,action adventure thriller,1997
1468,1500,Grosse Pointe Blank,comedy crime,1997
1469,1501,Keys to Tulsa,crime,1997
1470,1502,Kissed,romance,1996
1471,1503,8 Heads in a Duffel Bag,comedy,1997
1472,1504,Hollow Reed,drama,1996
1473,1507,Paradise Road,drama war,1997
1474,1508,Traveller,drama,1997
1475,1509,All Over Me,drama,1997
1476,1510,"Brother's Kiss, A",drama,1997
1477,1511,A Chef in Love,comedy,1996
1478,1513,Romy and Michele's High School Reunion,comedy,1997
1479,1514,Temptress Moon (Feng Yue),romance,1996
1480,1515,Volcano,drama thriller,1997
1481,1516,Children of the Revolution,comedy,1996
1482,1517,Austin Powers: International Man of Mystery,comedy,1997
1483,1518,Breakdown,action thriller,1997
1484,1519,Broken English,drama,1996
1485,1520,Commandments,romance,1997
1486,1522,Ripe,drama,1996
1487,1523,"Truth or Consequences, N.M.",action crime romance,1997
1488,1524,"Turning, The",drama,1992
1489,1525,Warriors of Virtue,action adventure children's fantasy,1997
1490,1526,Fathers' Day,comedy,1997
1491,1527,"Fifth Element, The",action sci-fi,1997
1492,1528,Intimate Relations,comedy,1996
1493,1529,Nowhere,drama,1997
1494,1531,Losing Chase,drama,1996
1495,1532,Sprung,comedy,1997
1496,1533,"Promise, The (La Promesse)",drama,1996
1497,1534,"Bonheur, Le",drama,1965
1498,1535,Love! Valour! Compassion!,drama romance,1997
1499,1537,Shall We Dance? (Shall We Dansu?),comedy,1996
1500,1538,"Second Jungle Book: Mowgli & Baloo, The",adventure children's,1997
1501,1539,Twin Town,comedy crime,1997
1502,1541,Addicted to Love,comedy romance,1997
1503,1542,Brassed Off,comedy drama romance,1996
1504,1543,"Designated Mourner, The",drama,1997
1505,1544,"Lost World: Jurassic Park, The",action adventure sci-fi thriller,1997
1506,1545,Ponette,drama,1996
1507,1546,Schizopolis,comedy,1996
1508,1547,Shiloh,children's drama,1997
1509,1548,"War at Home, The",drama,1996
1510,1549,Rough Magic,drama romance,1995
1511,1550,Trial and Error,comedy romance,1997
1512,1551,Buddy,adventure children's drama,1997
1513,1552,Con Air,action adventure thriller,1997
1514,1553,Late Bloomers,comedy,1996
1515,1554,"Pillow Book, The",drama romance,1995
1516,1555,"To Have, or Not",drama,1995
1517,1556,Speed 2: Cruise Control,action romance thriller,1997
1518,1557,Squeeze,drama,1996
1519,1558,Sudden Manhattan,comedy,1996
1520,1559,"Next Step, The",drama,1995
1521,1561,Wedding Bell Blues,comedy,1996
1522,1562,Batman & Robin,action adventure crime,1997
1523,1563,Dream With the Fishes,drama,1997
1524,1564,Roseanna's Grave (For Roseanna),comedy romance,1997
1525,1565,Head Above Water,comedy thriller,1996
1526,1566,Hercules,adventure animation children's comedy musical,1997
1527,1567,"Last Time I Committed Suicide, The",drama,1997
1528,1568,MURDER and murder,crime drama mystery,1996
1529,1569,My Best Friend's Wedding,comedy romance,1997
1530,1570,Tetsuo II: Body Hammer,sci-fi,1992
1531,1571,When the Cats Away (Chacun cherche son chat),comedy romance,1996
1532,1572,Contempt (Le Mépris),drama,1963
1533,1573,Face/Off,action sci-fi thriller,1997
1534,1574,Fall,romance,1997
1535,1575,Gabbeh,drama,1996
1536,1577,Mondo,drama,1996
1537,1578,"Innocent Sleep, The",crime,1995
1538,1579,For Ever Mozart,drama,1996
1539,1580,Men in Black,action adventure comedy sci-fi,1997
1540,1581,Out to Sea,comedy,1997
1541,1582,Wild America,adventure children's,1997
1542,1583,"Simple Wish, A",children's fantasy,1997
1543,1584,Contact,drama sci-fi,1997
1544,1585,Love Serenade,comedy,1996
1545,1586,G.I. Jane,action drama war,1997
1546,1587,Conan the Barbarian,action adventure,1982
1547,1588,George of the Jungle,children's comedy,1997
1548,1589,Cop Land,crime drama mystery,1997
1549,1590,Event Horizon,action mystery sci-fi thriller,1997
1550,1591,Spawn,action adventure sci-fi thriller,1997
1551,1592,Air Bud,children's comedy,1997
1552,1593,Picture Perfect,comedy romance,1997
1553,1594,In the Company of Men,drama,1997
1554,1595,Free Willy 3: The Rescue,adventure children's drama,1997
1555,1596,Career Girls,drama,1997
1556,1597,Conspiracy Theory,action mystery romance thriller,1997
1557,1598,Desperate Measures,crime drama thriller,1998
1558,1599,Steel,action,1997
1559,1600,She's So Lovely,drama romance,1997
1560,1601,Hoodlum,crime drama film-noir,1997
1561,1602,Leave It to Beaver,comedy,1997
1562,1603,Mimic,sci-fi thriller,1997
1563,1604,Money Talks,action comedy,1997
1564,1605,Excess Baggage,adventure romance,1997
1565,1606,Kull the Conqueror,action adventure,1997
1566,1608,Air Force One,action thriller,1997
1567,1609,187,drama,1997
1568,1610,"Hunt for Red October, The",action thriller,1990
1569,1611,My Own Private Idaho,drama,1991
1570,1612,"Kiss Me, Guido",comedy,1997
1571,1613,Star Maps,drama,1997
1572,1614,In & Out,comedy,1997
1573,1615,"Edge, The",adventure thriller,1997
1574,1616,"Peacemaker, The",action thriller war,1997
1575,1617,L.A. Confidential,crime film-noir mystery thriller,1997
1576,1619,Seven Years in Tibet,drama war,1997
1577,1620,Kiss the Girls,crime drama thriller,1997
1578,1621,Soul Food,drama,1997
1579,1622,Kicked in the Head,comedy drama,1997
1580,1623,Wishmaster,horror,1997
1581,1624,"Thousand Acres, A",drama,1997
1582,1625,"Game, The",mystery thriller,1997
1583,1626,Fire Down Below,action drama thriller,1997
1584,1627,U Turn,action crime mystery,1997
1585,1628,"Locusts, The",drama,1997
1586,1629,"MatchMaker, The",comedy romance,1997
1587,1630,"Lay of the Land, The",comedy drama,1997
1588,1631,"Assignment, The",thriller,1997
1589,1632,"Smile Like Yours, A",comedy romance,1997
1590,1633,Ulee's Gold,drama,1997
1591,1635,"Ice Storm, The",drama,1997
1592,1636,Stag,action thriller,1997
1593,1639,Chasing Amy,drama romance,1997
1594,1640,How to Be a Player,comedy,1997
1595,1641,"Full Monty, The",comedy,1997
1596,1642,Indian Summer (a.k.a. Alive & Kicking),comedy drama,1996
1597,1643,"Mrs. Brown (Her Majesty, Mrs. Brown)",drama romance,1997
1598,1644,I Know What You Did Last Summer,horror mystery thriller,1997
1599,1645,"Devil's Advocate, The",crime horror mystery thriller,1997
1600,1646,Rocket Man,comedy,1997
1601,1647,Playing God,crime thriller,1997
1602,1648,"House of Yes, The",comedy drama thriller,1997
1603,1649,"Fast, Cheap & Out of Control",documentary,1997
1604,1650,Washington Square,drama,1997
1605,1651,Telling Lies in America,drama,1997
1606,1652,Year of the Horse,documentary,1997
1607,1653,Gattaca,drama sci-fi thriller,1997
1608,1654,FairyTale: A True Story,children's drama fantasy,1997
1609,1655,Phantoms,horror,1998
1610,1656,Swept from the Sea,romance,1997
1611,1657,Wonderland,documentary,1997
1612,1658,"Life Less Ordinary, A",romance thriller,1997
1613,1659,Hurricane Streets,drama,1998
1614,1660,Eve's Bayou,drama,1997
1615,1661,Switchback,thriller,1997
1616,1662,Gang Related,crime,1997
1617,1663,Stripes,comedy,1981
1618,1664,Nénette et Boni,drama,1996
1619,1665,Bean,comedy,1997
1620,1666,Hugo Pool,romance,1997
1621,1667,Mad City,action drama,1997
1622,1668,One Night Stand,drama,1997
1623,1669,"Tango Lesson, The",romance,1997
1624,1670,Welcome To Sarajevo,drama war,1997
1625,1671,Deceiver,crime,1997
1626,1672,"Rainmaker, The",drama,1997
1627,1673,Boogie Nights,drama,1997
1628,1674,Witness,drama romance thriller,1985
1629,1675,Incognito,crime thriller,1997
1630,1676,Starship Troopers,action adventure sci-fi war,1997
1631,1677,Critical Care,comedy,1997
1632,1678,"Joy Luck Club, The",drama,1993
1633,1679,Chairman of the Board,comedy,1998
1634,1680,Sliding Doors,drama romance,1998
1635,1681,Mortal Kombat: Annihilation,action adventure,1997
1636,1682,"Truman Show, The",drama,1998
1637,1683,"Wings of the Dove, The",drama romance thriller,1997
1638,1684,Mrs. Dalloway,romance,1997
1639,1685,"I Love You, I Love You Not",romance,1996
1640,1686,Red Corner,crime thriller,1997
1641,1687,"Jackal, The",action thriller,1997
1642,1688,Anastasia,animation children's musical,1997
1643,1689,"Man Who Knew Too Little, The",comedy mystery,1997
1644,1690,Alien: Resurrection,action horror sci-fi,1997
1645,1692,Alien Escape,horror sci-fi,1995
1646,1693,Amistad,drama,1997
1647,1694,"Apostle, The",drama,1997
1648,1695,Artemisia,drama,1997
1649,1696,Bent,drama war,1997
1650,1697,"Big Bang Theory, The",crime,1994
1651,1698,"Boys, Les",comedy,1997
1652,1699,"Butcher Boy, The",drama,1998
1653,1701,Deconstructing Harry,comedy drama,1997
1654,1702,Flubber,children's comedy fantasy,1997
1655,1703,For Richer or Poorer,comedy,1997
1656,1704,Good Will Hunting,drama,1997
1657,1705,Guy,drama,1996
1658,1706,Harlem River Drive,drama,1996
1659,1707,Home Alone 3,children's comedy,1997
1660,1708,Ill Gotten Gains,drama,1997
1661,1709,Legal Deceit,thriller,1997
1662,1710,Man of Her Dreams,drama,1996
1663,1711,Midnight in the Garden of Good and Evil,comedy crime drama mystery,1997
1664,1713,Mouse Hunt,children's comedy,1997
1665,1714,Never Met Picasso,romance,1996
1666,1715,Office Killer,thriller,1997
1667,1716,"Other Voices, Other Rooms",drama,1997
1668,1717,Scream 2,horror thriller,1997
1669,1718,Stranger in the House,thriller,1997
1670,1719,"Sweet Hereafter, The",drama,1997
1671,1720,Time Tracers,action adventure sci-fi,1995
1672,1721,Titanic,drama romance,1997
1673,1722,Tomorrow Never Dies,action romance thriller,1997
1674,1723,Twisted,comedy drama,1996
1675,1724,Full Speed,drama,1996
1676,1725,"Education of Little Tree, The",drama,1997
1677,1726,"Postman, The",drama,1997
1678,1727,"Horse Whisperer, The",drama,1998
1679,1728,"Winter Guest, The",drama,1997
1680,1729,Jackie Brown,crime drama,1997
1681,1730,Kundun,drama,1997
1682,1731,Mr. Magoo,comedy,1997
1683,1732,"Big Lebowski, The",comedy crime mystery thriller,1998
1684,1733,Afterglow,drama romance,1997
1685,1734,My Life in Pink (Ma vie en rose),comedy drama,1997
1686,1735,Great Expectations,drama romance,1998
1687,1738,Vermin,comedy,1998
1688,1739,3 Ninjas: High Noon On Mega Mountain,action children's,1998
1689,1740,Men of Means,action drama,1998
1690,1741,"Midaq Alley (Callejón de los milagros, El)",drama,1995
1691,1742,Caught Up,crime,1998
1692,1743,Arguing the World,documentary,1996
1693,1744,Firestorm,action adventure thriller,1998
1694,1746,Senseless,comedy,1998
1695,1747,Wag the Dog,comedy drama,1997
1696,1748,Dark City,film-noir sci-fi thriller,1998
1697,1749,"Leading Man, The",romance,1996
1698,1750,Star Kid,adventure children's fantasy sci-fi,1997
1699,1752,Hard Rain,action thriller,1998
1700,1753,Half Baked,comedy,1998
1701,1754,Fallen,action mystery thriller,1998
1702,1755,Shooting Fish,romance,1997
1703,1756,"Prophecy II, The",horror,1998
1704,1757,Duoluo tianshi,drama,1995
1705,1758,Dangerous Beauty,drama,1998
1706,1759,Four Days in September,drama,1997
1707,1760,Spice World,comedy musical,1997
1708,1762,Deep Rising,action horror sci-fi,1998
1709,1764,Tainted,comedy thriller,1998
1710,1765,"Letter From Death Row, A",crime drama,1998
1711,1767,Music From Another Room,drama romance,1998
1712,1768,Mat' i syn,drama,1997
1713,1769,"Replacement Killers, The",action thriller,1998
1714,1770,B. Monkey,romance thriller,1998
1715,1771,Night Flier,horror,1997
1716,1772,Blues Brothers 2000,action comedy musical,1998
1717,1773,Tokyo Fist,action drama,1995
1718,1774,Mass Transit,comedy drama,1998
1719,1776,Ride,drama,1998
1720,1777,"Wedding Singer, The",comedy romance,1998
1721,1779,Sphere,adventure sci-fi thriller,1998
1722,1780,Ayn Rand: A Sense of Life,documentary,1997
1723,1781,"Further Gesture, A",drama,1996
1724,1782,Little City,comedy romance,1998
1725,1783,Palmetto,film-noir mystery thriller,1998
1726,1784,As Good As It Gets,comedy drama,1997
1727,1785,King of New York,action crime,1990
1728,1787,"Paralyzing Fear: The Story of Polio in America, A",documentary,1998
1729,1788,Men With Guns,action drama,1997
1730,1789,"Sadness of Sex, The",drama,1995
1731,1791,Twilight,crime drama,1998
1732,1792,U.S. Marshalls,action thriller,1998
1733,1793,Welcome to Woop-Woop,comedy,1997
1734,1794,Love and Death on Long Island,comedy drama,1997
1735,1795,"Callejón de los milagros, El",drama,1995
1736,1796,In God's Hands,action drama,1998
1737,1797,Everest,documentary,1998
1738,1798,Hush,thriller,1998
1739,1799,Suicide Kings,crime drama,1997
1740,1801,"Man in the Iron Mask, The",action drama romance,1998
1741,1804,"Newton Boys, The",crime drama,1998
1742,1805,Wild Things,crime drama mystery thriller,1998
1743,1806,Paulie,adventure children's comedy,1998
1744,1807,"Cool Dry Place, A",drama,1998
1745,1809,Hana-bi,comedy crime drama,1997
1746,1810,Primary Colors,drama,1998
1747,1811,"Niagara, Niagara",drama,1997
1748,1812,Wide Awake,children's comedy drama,1998
1749,1814,"Price Above Rubies, A",drama,1998
1750,1815,Eden,drama,1997
1751,1816,Two Girls and a Guy,comedy drama,1997
1752,1817,No Looking Back,comedy drama romance,1998
1753,1819,Storefront Hitchcock,drama,1997
1754,1820,"Proposition, The",drama,1998
1755,1821,"Object of My Affection, The",comedy romance,1998
1756,1822,Meet the Deedles,children's comedy,1998
1757,1824,Homegrown,comedy thriller,1998
1758,1825,"Player's Club, The",action drama,1998
1759,1826,Barney's Great Adventure,adventure children's,1998
1760,1827,"Big One, The",comedy documentary,1997
1761,1829,Chinese Box,drama romance,1997
1762,1830,Follow the Bitch,comedy,1998
1763,1831,Lost in Space,action sci-fi thriller,1998
1764,1832,Heaven's Burning,action drama,1997
1765,1833,Mercury Rising,action drama thriller,1998
1766,1834,"Spanish Prisoner, The",drama thriller,1997
1767,1835,City of Angels,romance,1998
1768,1836,"Last Days of Disco, The",drama,1998
1769,1837,"Odd Couple II, The",comedy,1998
1770,1839,My Giant,comedy,1998
1771,1840,He Got Game,drama,1998
1772,1841,"Gingerbread Man, The",drama thriller,1998
1773,1842,Illtown,crime drama,1996
1774,1843,Slappy and the Stinkers,children's comedy,1998
1775,1844,Live Flesh,drama,1997
1776,1845,Zero Effect,comedy thriller,1998
1777,1846,Nil By Mouth,drama,1997
1778,1847,Ratchet,drama thriller,1996
1779,1848,"Borrowers, The",adventure children's comedy fantasy,1997
1780,1849,Prince Valiant,adventure,1997
1781,1850,"I Love You, Don't Touch Me!",drama romance,1998
1782,1851,Leather Jacket Love Story,drama romance,1997
1783,1852,Love Walked In,drama thriller,1998
1784,1853,"Alan Smithee Film: Burn Hollywood Burn, An",comedy,1997
1785,1854,Kissing a Fool,comedy romance,1998
1786,1855,Krippendorf's Tribe,comedy,1998
1787,1856,Kurt & Courtney,documentary musical,1998
1788,1857,"Real Blonde, The",comedy,1997
1789,1858,Mr. Nice Guy,action comedy,1997
1790,1859,Taste of Cherry,drama,1997
1791,1860,Character (Karakter),drama,1997
1792,1861,Junk Mail,comedy thriller,1997
1793,1862,Species II,horror sci-fi,1998
1794,1863,Major League: Back to the Minors,comedy,1998
1795,1864,Sour Grapes,comedy,1998
1796,1865,Wild Man Blues,documentary,1998
1797,1866,"Big Hit, The",action comedy,1998
1798,1867,Tarzan and the Lost City,action adventure,1998
1799,1868,"Truce, The",drama war,1996
1800,1869,Black Dog,action thriller,1998
1801,1870,"Dancer, Texas Pop. 81",comedy drama,1998
1802,1871,"Friend of the Deceased, A",comedy drama,1997
1803,1872,Go Now,drama,1995
1804,1873,"Misérables, Les",drama,1998
1805,1874,Still Breathing,comedy romance,1997
1806,1875,Clockwatchers,comedy,1997
1807,1876,Deep Impact,action drama sci-fi thriller,1998
1808,1877,Little Men,drama,1998
1809,1878,Woo,comedy romance,1998
1810,1879,"Hanging Garden, The",drama,1997
1811,1880,Lawn Dogs,drama,1997
1812,1881,Quest for Camelot,adventure animation children's fantasy,1998
1813,1882,Godzilla,action sci-fi,1998
1814,1883,Bulworth,comedy,1998
1815,1884,Fear and Loathing in Las Vegas,comedy drama,1998
1816,1885,"Opposite of Sex, The",comedy drama,1998
1817,1886,I Got the Hook Up,comedy,1998
1818,1887,Almost Heroes,adventure comedy,1998
1819,1888,Hope Floats,comedy drama romance,1998
1820,1889,Insomnia,thriller,1997
1821,1890,Little Boy Blue,drama,1997
1822,1891,"Ugly, The",horror thriller,1997
1823,1892,"Perfect Murder, A",mystery thriller,1998
1824,1893,Beyond Silence,drama,1996
1825,1894,Six Days Seven Nights,adventure comedy romance,1998
1826,1895,Can't Hardly Wait,comedy drama romance,1998
1827,1896,Cousin Bette,comedy,1998
1828,1897,High Art,drama romance,1998
1829,1898,"Land Girls, The",drama war,1998
1830,1899,Passion in the Desert,adventure drama,1998
1831,1900,"Children of Heaven, The (Bacheha-Ye Aseman)",drama,1997
1832,1901,Dear Jesse,documentary,1997
1833,1902,Dream for an Insomniac,drama romance,1996
1834,1903,Hav Plenty,comedy,1997
1835,1904,Henry Fool,comedy drama,1997
1836,1905,Marie Baie Des Anges,drama,1997
1837,1906,Mr. Jealousy,comedy romance,1997
1838,1907,Mulan,animation children's,1998
1839,1908,Resurrection Man,drama thriller,1998
1840,1909,"X-Files: Fight the Future, The",mystery sci-fi thriller,1998
1841,1910,I Went Down,action comedy crime,1997
1842,1911,Doctor Dolittle,comedy,1998
1843,1912,Out of Sight,action crime romance,1998
1844,1913,Picnic at Hanging Rock,drama mystery,1975
1845,1914,Smoke Signals,comedy drama,1998
1846,1915,Voyage to the Beginning of the World,drama,1997
1847,1916,Buffalo 66,action comedy drama,1998
1848,1917,Armageddon,action adventure sci-fi thriller,1998
1849,1918,Lethal Weapon 4,action comedy crime drama,1998
1850,1919,Madeline,children's comedy,1998
1851,1920,Small Soldiers,animation children's fantasy war,1998
1852,1921,Pi,sci-fi thriller,1998
1853,1922,Whatever,drama,1998
1854,1923,There's Something About Mary,comedy,1998
1855,1924,Plan 9 from Outer Space,horror sci-fi,1958
1856,1925,Wings,drama romance war,1927
1857,1926,"Broadway Melody, The",musical,1929
1858,1927,All Quiet on the Western Front,war,1930
1859,1928,Cimarron,western,1931
