,user,movie,rating,predicted_rating,CBF
54404,388,8527,3.0,3.5242841684784674,4368
54405,388,8528,4.0,3.4881006607246383,-1
54406,388,8622,4.0,3.8025747392192804,7338
54407,388,8636,4.5,3.862106823737225,5079
54408,388,8640,3.0,3.0400382558418797,16622
54409,388,8645,3.5,3.8619186062897595,16628
54410,388,8665,4.0,3.7770640576380545,5790
54411,388,8783,3.5,3.3939330168684325,704
54412,388,8784,3.0,3.921964845810736,2496
54413,388,8798,4.0,4.014477099024131,5608
54414,388,8800,3.5,3.5267598900488775,4259
54415,388,8807,3.5,3.6717265202427085,944
54416,388,8873,3.5,3.6712551330901655,15460
54417,388,8949,5.0,4.3729832277771745,9354
54418,388,8983,4.0,3.4889324425872124,63
54419,388,26729,4.5,4.4327785509867335,-1
54420,388,27721,4.5,4.073550321977733,-1
54421,388,27846,3.5,4.144579602772093,-1
54422,388,27850,2.5,3.3795112937473624,-1
54423,388,27904,3.5,3.4352520556109227,-1
54424,388,30707,4.0,4.08725763784394,-1
54425,388,30749,4.0,4.185392593812078,-1
54426,388,30812,3.5,3.42559768035345,-1
54427,388,30822,4.0,3.7021901306852207,-1
54428,388,30825,3.5,3.2916418059039034,-1
54429,388,32298,3.5,3.4782191406659715,-1
54430,388,33162,3.0,3.455975244162484,-1
54431,388,33493,4.0,3.8781214236949832,-1
54432,388,33794,4.5,4.290020058815408,-1
54433,388,33817,3.5,3.387226113106467,-1
54434,388,34162,4.5,3.8059587952050706,-1
54435,388,35836,4.5,4.128962480387685,-1
54436,388,37240,4.0,3.7044548458498134,-1
54437,388,37382,2.5,3.2274257924185195,-1
54438,388,37741,4.5,4.250926159190182,-1
54439,388,38061,3.0,3.857541526133599,-1
54440,388,38886,4.5,3.3807863001549423,-1
54441,388,39292,3.5,4.302939833522112,-1
54442,388,39414,4.0,3.620694213240079,-1
54443,388,40583,4.0,3.8721410264448,-1
54444,388,41566,3.0,3.5595552603118428,-1
54445,388,41997,4.5,4.083916983284253,-1
54446,388,42418,4.5,3.9288534132382664,-1
54447,388,44397,3.5,3.031079574530938,-1
54448,388,44555,4.5,4.12965871969573,-1
54449,388,45447,3.5,3.3891719715052506,-1
54450,388,45722,4.0,3.325457640249951,-1
54451,388,45950,4.0,3.5365205871590613,-1
54452,388,46578,4.0,4.010363917264941,-1
54453,388,47629,3.0,3.3812120084629727,-1
54454,388,48082,4.0,3.713871491756981,-1
54455,388,48696,4.0,3.7849455151759166,-1
54456,388,49822,3.5,3.5496594014796647,-1
54457,388,49824,2.5,3.0096647903530434,-1
54458,388,49961,3.5,3.72528650516752,-1
54459,388,50872,4.5,4.478016714063926,-1
54460,388,51884,3.5,3.563273869922144,-1
54461,388,53125,3.5,3.508623656667819,-1
54462,388,53894,4.5,3.918481973985288,-1
54463,388,54272,4.0,3.229250800401778,-1
54464,388,54286,3.5,3.7136763127552315,-1
54465,388,55820,4.0,4.360305886390006,-1
54466,388,55830,3.5,3.1547299752214832,-1
54467,388,58559,4.0,4.218442786228876,-1
54468,388,60756,4.0,4.117491886150791,-1
54469,389,2,4.0,3.7450564587167525,-1
54470,389,5,4.0,3.6937047887521994,-1
54471,389,10,4.0,3.6994010743629913,-1
54472,389,19,1.0,2.466395099925333,-1
54473,389,22,3.0,3.302127167180647,-1
54474,389,23,2.0,3.0673213231252086,1793
54475,389,54,4.0,3.8299080161585417,-1
54476,389,62,4.0,3.9944027184327853,-1
54477,389,74,4.0,3.4464381483153805,-1
54478,389,95,5.0,3.560064635318749,-1
54479,389,110,5.0,4.527862937118436,-1
54480,389,135,4.0,3.390981873769047,-1
54481,389,150,4.0,4.0836880445176815,-1
54482,389,151,4.0,3.5685058004861574,-1
54483,389,153,3.0,3.028360626622562,-1
54484,389,160,3.0,2.574683436767185,2107
54485,389,161,4.0,3.930343565021866,-1
54486,389,163,1.0,3.376471201088461,-1
54487,389,168,4.0,3.5630473275084857,-1
54488,389,172,3.0,2.838972626492692,-1
54489,389,173,2.0,2.568722598758447,-1
54490,389,185,4.0,3.277388798986052,-1
54491,389,204,3.0,3.1710692861236973,-1
54492,389,207,4.0,3.7253614568747957,-1
54493,389,208,4.0,3.3207478159585904,1590
54494,389,225,2.0,3.2071578067056468,-1
54495,389,231,1.0,2.70738472484583,-1
54496,389,236,3.0,3.223461009021756,-1
54497,389,237,3.0,3.194949802163862,-1
54498,389,238,3.0,3.418864776212046,-1
54499,389,248,4.0,3.4959583425548417,-1
54500,389,252,4.0,3.404046777680835,-1
54501,389,253,2.0,3.2668237224493875,-1
54502,389,256,3.0,2.9943883198372045,-1
54503,389,266,4.0,3.881520022587166,-1
54504,389,274,3.0,3.269190973412125,-1
54505,389,276,3.0,3.086813211253393,-1
54506,389,292,4.0,3.7491838978769136,-1
54507,389,316,4.0,3.894783889049058,-1
54508,389,318,5.0,4.891186464525545,-1
54509,389,333,5.0,3.7630554015160294,-1
54510,389,339,3.0,3.5512258085530357,-1
54511,389,344,2.0,2.7346578157414845,1591
54512,389,349,4.0,4.132242500117678,-1
54513,389,380,5.0,3.9079469735184116,-1
54514,389,381,2.0,3.1459690649318435,-1
54515,389,432,3.0,2.917376042585528,145
54516,389,434,5.0,3.4320774529219706,2078
54517,389,588,4.0,3.6431912980224164,965
54518,389,590,5.0,4.307704635048162,-1
54519,389,595,4.0,3.9487445353542423,-1
54520,390,1,4.0,3.7305221832166033,6304
54521,390,3,5.0,3.7027434150766387,6306
54522,390,7,3.0,3.057734076582255,852
54523,390,9,3.0,2.9154705994577634,6312
54524,390,10,3.0,3.280563693685355,4029
54525,390,11,5.0,3.844532394872476,6314
54526,390,14,2.0,2.9399263327883967,6317
54527,390,15,3.0,2.708251376713731,6318
54528,390,17,4.0,3.684334930818148,6320
54529,390,21,5.0,3.7618049743648143,605
54530,390,32,1.0,2.8424315056437255,6335
54531,390,43,3.0,3.276389242989135,6346
54532,390,44,3.0,2.665653238426604,5536
54533,390,52,3.0,3.464536483051436,-1
54534,390,62,3.0,3.472119789933877,2350
54535,390,65,2.0,1.8983819549984267,-1
54536,390,92,2.0,3.0584352884591457,-1
54537,390,95,3.0,3.0564444911933135,-1
54538,390,102,3.0,2.690887226282166,6771
54539,390,104,1.0,2.733526895356589,-1
54540,390,110,3.0,3.2242928135452242,1334
54541,390,112,4.0,3.3356026367591163,2656
54542,390,135,2.0,2.467363851948004,5098
54543,390,141,5.0,3.7431434941090447,-1
54544,390,153,3.0,2.946823622205738,3573
54545,390,165,4.0,3.404136948033325,3937
54546,390,168,3.0,2.857556208023892,7402
54547,390,173,3.0,2.4823340326794217,-1
54548,390,185,3.0,3.233843258790809,-1
54549,390,204,3.0,2.6935981014258674,126
54550,390,208,3.0,2.873757846865776,1948
54551,390,227,3.0,2.905687446814299,-1
54552,390,260,5.0,4.2811892360883,1071
54553,390,296,5.0,3.7287162831361402,-1
54554,390,303,3.0,3.039705275767965,1211
54555,390,315,3.0,2.965993511789431,-1
54556,390,316,4.0,3.490041505536688,-1
54557,390,339,5.0,3.9226429564020764,1141
54558,390,349,3.0,3.4824055764577926,-1
54559,390,357,3.0,3.2414341682589694,4301
54560,390,377,5.0,4.12354391442506,4899
54561,390,379,3.0,3.1699003107642616,-1
54562,390,380,5.0,3.827283369063684,-1
54563,390,423,3.0,2.9371187129140948,-1
54564,390,434,3.0,3.187679425905773,1302
54565,390,438,3.0,3.126026097118867,2273
54566,390,440,3.0,3.252634917674767,6997
54567,390,457,3.0,3.619791632757938,1562
54568,390,480,5.0,3.883558179154367,-1
54569,390,494,4.0,3.3115814994891766,-1
54570,390,507,3.0,3.016467243945297,-1
54571,390,517,4.0,3.007057122082399,-1
54572,390,539,5.0,3.706898191497871,1567
54573,390,541,3.0,3.317581376502149,-1
54574,390,548,3.0,3.166481749587475,-1
54575,390,589,3.0,4.051426349738885,98
54576,390,592,3.0,3.46737847259135,1906
54577,390,608,4.0,3.666827890963375,-1
54578,390,609,3.0,2.756864676133522,2615
54579,390,613,3.0,3.2415307907124205,-1
54580,390,628,2.0,3.4017466537635976,-1
54581,390,637,2.0,2.314684816417087,5594
54582,390,640,3.0,2.9968387673789274,-1
54583,390,647,2.0,2.912090521964969,-1
54584,390,648,2.0,3.0217736255477985,-1
54585,390,653,4.0,3.3796130514083473,6872
54586,390,656,3.0,3.1408401170584717,7068
54587,390,667,2.0,2.8111706784380344,-1
54588,390,673,1.0,1.9604050339329595,-1
54589,390,694,1.0,2.5179850365620684,180
54590,390,708,4.0,3.4354150045803493,2516
54591,390,710,2.0,2.7410640917010807,-1
54592,390,719,2.0,2.256655064888009,1940
54593,390,733,4.0,3.6498528918500703,1941
54594,390,736,4.0,3.4380247919541578,2134
54595,390,742,1.0,2.5486703336963785,-1
54596,390,778,2.0,3.3492681964721442,-1
54597,390,780,5.0,3.8913344400597096,-1
54598,390,785,3.0,3.496090846829685,-1
54599,390,786,4.0,3.410843023359454,4732
54600,390,788,3.0,3.0340522365493023,-1
54601,390,798,3.0,3.1550576669488937,3281
54602,390,801,3.0,2.9849281222989834,1119
54603,390,802,4.0,3.1929202587398975,4369
54604,390,809,3.0,3.19815178239828,-1
54605,390,810,2.0,2.402420521321286,-1
54606,390,813,3.0,3.071551691883243,6297
54607,390,818,2.0,2.423787460366009,-1
54608,390,830,4.0,3.1200452749115657,-1
54609,390,832,3.0,3.3604048607397456,3445
54610,390,837,3.0,3.3726396717395137,2162
54611,390,838,4.0,3.970027861120677,1611
54612,390,849,3.0,2.881836569065932,2255
54613,390,852,3.0,3.104028887844407,-1
54614,390,858,5.0,4.424338688907598,-1
54615,390,861,4.0,3.4410794065385915,-1
54616,390,870,1.0,2.3411554351983983,-1
54617,390,880,1.0,2.2348006828533484,2087
54618,390,891,1.0,2.050678596835705,4901
54619,390,991,2.0,3.0815011760551716,-1
54620,390,1036,5.0,3.830292098784022,6234
54621,390,1042,4.0,3.5894873002046124,2375
54622,390,1047,3.0,3.182983964529815,-1
54623,390,1049,4.0,3.809010454414144,724
54624,390,1101,3.0,2.940769434887609,5714
54625,390,1113,3.0,3.0105235718557593,2907
54626,390,1120,4.0,3.935350694210401,2515
54627,390,1129,3.0,3.416444833676218,-1
54628,390,1183,3.0,3.4177689342402826,4596
54629,390,1196,5.0,4.443392932021867,-1
54630,390,1197,4.0,4.0987510396811535,877
54631,390,1198,5.0,4.315228776963349,1871
54632,390,1200,3.0,3.508699184427513,544
54633,390,1201,3.0,3.455617060506468,5446
54634,390,1204,3.0,3.9556772200161663,6677
54635,390,1210,5.0,4.225882971452351,-1
54636,390,1214,3.0,3.283455747401671,-1
54637,390,1221,5.0,4.506135398639074,767
54638,390,1240,3.0,3.6191556161597105,2812
54639,390,1242,2.0,3.152203601912009,1441
54640,390,1270,5.0,4.317451505966002,4027
54641,390,1275,3.0,3.1514442207157085,-1
54642,390,1287,3.0,3.7098388592467835,1236
54643,390,1291,3.0,3.6928079273142584,1065
54644,390,1304,5.0,4.624591629503695,-1
54645,390,1320,3.0,3.142966395637927,-1
54646,390,1356,5.0,4.319176032080654,-1
54647,390,1363,3.0,3.27330005478294,-1
54648,390,1370,3.0,3.2730427241169986,-1
54649,390,1371,3.0,2.830486000111242,4964
54650,390,1372,3.0,3.262865667804564,-1
54651,390,1373,3.0,2.80946004937148,-1
54652,390,1374,5.0,3.9506586065228344,-1
54653,390,1375,3.0,3.098619655154322,3248
54654,390,1376,5.0,4.117184167889109,1232
54655,390,1377,3.0,2.981559922123765,-1
54656,390,1385,3.0,3.0273634783478696,-1
54657,390,1393,5.0,3.8418505757177606,6180
54658,390,1405,1.0,2.557211298341202,5839
54659,390,1409,4.0,3.0283785240449985,1898
54660,390,1410,2.0,2.7303420438841988,-1
54661,390,1429,4.0,3.668990545806968,1327
54662,390,1431,1.0,2.484056857458833,-1
54663,390,1459,3.0,3.138012019029634,7505
54664,390,1461,3.0,2.544652519869812,3428
54665,390,1463,4.0,3.5124259708059746,6398
54666,390,1499,2.0,1.8835250939946744,-1
54667,390,1513,3.0,3.020128524365922,-1
54668,390,1515,5.0,3.4061610752744347,134
54669,390,1527,3.0,3.446707773356425,4056
54670,390,1544,5.0,3.243476724291143,-1
54671,390,1562,3.0,2.377619110164554,-1
54672,390,2019,3.0,3.575511501318005,-1
54673,391,4,2.0,2.2156574463527,1703
54674,391,17,4.0,3.976121574447568,1716
54675,391,35,5.0,3.737221109731795,37
54676,391,45,3.0,3.3522125337178,1744
54677,391,46,4.0,3.226521743275181,1745
54678,391,47,3.0,4.007523722896587,1746
54679,391,50,5.0,4.731093764088848,1749
54680,391,58,5.0,4.21912415453486,2636
54681,391,96,1.0,2.539869172497608,343
54682,391,110,4.0,3.981242424215676,3504
54683,391,111,3.0,4.037986392660482,-1
54684,391,144,5.0,3.636594167551768,-1
54685,391,150,2.0,3.3830707544299283,987
54686,391,151,2.0,3.056375461720423,-1
54687,391,162,5.0,4.358595285548844,-1
54688,391,222,4.0,4.0934914185737865,-1
54689,391,233,4.0,4.060022766214693,-1
54690,391,272,5.0,4.2988684000301145,-1
54691,391,277,1.0,2.6994732515512503,1933
54692,391,280,4.0,3.944968237312811,-1
54693,391,299,3.0,3.6438624859680133,-1
54694,391,300,4.0,3.978682719362207,880
54695,391,302,4.0,3.594560206142189,2246
54696,391,318,5.0,4.655934686935507,1102
54697,391,319,3.0,3.6691813888832896,1132
54698,391,331,3.0,3.072789788861822,2809
54699,391,342,2.0,3.1460470532280764,-1
54700,391,347,4.0,3.699722682079601,3146
54701,391,356,3.0,3.4110625279005298,-1
54702,391,357,4.0,3.335329891780453,5251
54703,391,381,1.0,2.289468499885802,-1
54704,391,382,1.0,2.3664171932867974,-1
54705,391,412,3.0,3.6286824994505658,3119
54706,391,475,4.0,4.164311061012206,-1
54707,391,481,4.0,3.4650031874541245,5303
54708,391,493,3.0,3.398781973215126,503
54709,391,497,4.0,4.365060005055111,-1
54710,391,501,4.0,3.8862998820860137,3924
54711,391,506,3.0,3.3096339125337706,1385
54712,391,508,2.0,3.5118650787768213,4187
54713,391,509,5.0,3.9374873066402043,3176
54714,391,515,5.0,4.358752224677744,-1
54715,391,521,4.0,3.590286047553313,-1
54716,391,522,5.0,3.424701353704072,-1
54717,391,527,5.0,4.6203225411128015,-1
54718,391,531,4.0,3.5402097434863697,1323
54719,391,534,5.0,4.426403163821836,2455
54720,391,535,5.0,4.14286162382233,684
54721,391,537,3.0,3.0175132216326443,1020
54722,391,555,4.0,3.839620505942125,-1
54723,391,587,1.0,2.4464388472609566,1355
54724,391,590,3.0,3.416803341725621,-1
54725,391,592,3.0,2.924136146410709,2939
54726,391,728,5.0,4.328967043310869,5429
54727,391,778,5.0,4.404282058466611,-1
54728,391,838,4.0,3.6663013990282214,1086
54729,391,892,5.0,3.877814182576874,-1
54730,391,924,3.0,3.705864024547659,-1
54731,391,1097,1.0,3.1807579879229353,-1
54732,391,1131,4.0,4.048265154841881,-1
54733,391,1132,5.0,3.7498684616697044,-1
54734,391,1171,3.0,3.3494486456866865,211
54735,391,1172,5.0,4.58436920753731,-1
54736,391,1175,5.0,4.259742136249834,3683
54737,391,1180,5.0,3.9917408451383123,-1
54738,391,1183,5.0,4.0883888388602285,-1
54739,391,1185,5.0,4.022079692657875,-1
54740,391,1190,1.0,2.383924630735057,-1
54741,391,1193,5.0,4.316292601621755,-1
54742,391,1199,2.0,3.4264689147724483,-1
54743,391,1202,5.0,4.054688073264944,-1
54744,391,1204,3.0,3.901398131082911,4593
54745,391,1206,3.0,3.81479871809825,-1
54746,391,1207,5.0,4.494418843339768,-1
54747,391,1208,5.0,4.466072215937052,-1
54748,391,1212,5.0,4.476870412679754,-1
54749,391,1224,4.0,4.408491162810655,3250
54750,391,1225,5.0,4.1807092837784525,2579
54751,391,1237,5.0,4.285091033895706,-1
54752,391,1243,4.0,3.8333166452527334,4267
54753,391,1245,3.0,3.490560252974519,1073
54754,391,1246,3.0,3.706499457351709,3818
54755,391,1249,4.0,3.8394386574090906,177
54756,391,1254,5.0,4.341849167061876,4217
54757,391,1262,3.0,3.796584876746494,3302
54758,391,1263,5.0,4.4107955512877055,1655
54759,391,1268,4.0,3.476270795798249,-1
54760,391,1271,4.0,3.9986036712176545,-1
54761,391,1273,5.0,4.096967726498596,4245
54762,391,1276,5.0,4.608534490148519,-1
54763,391,1277,4.0,3.9603885273193544,223
54764,391,1279,3.0,3.583719285941499,5069
54765,391,1283,4.0,3.991943226641168,-1
54766,391,1287,4.0,3.800495101882496,3753
54767,391,1290,4.0,3.671061770184777,2539
54768,391,1293,4.0,3.9095786242168122,962
54769,391,1296,5.0,4.20683182467612,-1
54770,391,1298,1.0,3.048539955342399,1599
54771,391,1301,5.0,3.970379908731801,3178
54772,391,1302,3.0,3.504245109412106,-1
54773,391,1306,1.0,2.372886649365424,3304
54774,391,1344,2.0,3.2979101912834117,3521
54775,391,1357,4.0,4.044994215109021,-1
54776,391,1419,3.0,3.5339438732931683,1454
54777,391,1596,3.0,3.1776080870155314,4134
54778,391,1611,5.0,3.833559053727657,4664
54779,391,1617,5.0,3.9765110429231236,2687
54780,391,1641,4.0,4.114837162879385,-1
54781,391,1643,5.0,3.9825258179279053,3754
54782,391,1673,3.0,3.5080927589156556,2946
54783,391,1721,1.0,2.3594950117808855,-1
54784,391,1722,3.0,3.2843522732934542,3520
54785,391,2019,5.0,4.442041224841809,-1
54786,392,169,1.5,2.226356402650166,-1
54787,392,605,4.0,3.0922677750125604,-1
54788,392,1104,3.0,3.122774653372097,-1
54789,392,1203,3.0,3.788019120618782,-1
54790,392,1566,2.0,2.6657900675186066,-1
54791,392,2137,3.5,3.2257597993673532,-1
54792,392,2329,4.5,3.663990411758785,-1
54793,392,2567,2.0,2.4092759933062093,-1
54794,392,2747,2.0,2.4723439900137523,-1
54795,392,2858,4.0,3.8434401244947436,-1
54796,392,2926,4.0,3.3833508419196283,-1
54797,392,2959,4.0,3.7652215667375173,-1
54798,392,3034,2.0,3.08111224462995,-1
54799,392,3157,3.0,2.6294149351674103,-1
54800,392,3273,1.0,1.8831610926221831,-1
54801,392,3791,1.5,2.9197351268785257,-1
54802,392,4973,4.0,3.689014619906542,-1
54803,392,6296,3.5,3.212045206539897,-1
54804,392,7361,4.0,3.729237843238525,-1
54805,392,8784,4.0,3.280568967682174,-1
54806,392,46976,3.0,3.16481107414139,-1
54807,392,47382,4.0,3.1916501627718694,-1
54808,392,56949,3.0,2.7469073705527385,-1
54809,392,58107,1.0,2.409731438875368,-1
54810,392,58559,4.5,3.7154138679121793,-1
54811,393,16,2.5,3.4574910320922045,1395
54812,393,187,3.5,3.166711234964495,-1
54813,393,235,4.5,3.745738504002877,-1
54814,393,432,1.5,2.0997003870351136,269
54815,393,435,2.0,2.0926335217375494,319
54816,393,497,4.0,3.6745929813386846,-1
54817,393,585,2.0,2.5495812184998923,-1
54818,393,589,1.0,2.909885767446342,-1
54819,393,594,2.5,3.046089798938886,1596
54820,393,728,3.5,3.281023612870725,-1
54821,393,753,3.5,3.1123667999620848,-1
54822,393,801,3.0,2.8729938424331167,-1
54823,393,920,3.5,3.6107718532826656,-1
54824,393,934,2.0,2.9744211500967426,-1
54825,393,1010,1.5,2.5683306405533526,-1
54826,393,1027,1.5,2.4429913015097697,-1
54827,393,1079,3.0,3.458486738456364,-1
54828,393,1120,4.0,3.6145174611742976,-1
54829,393,1206,3.5,3.6379894627508294,-1
54830,393,1208,4.0,3.9930405163091436,-1
54831,393,1230,4.5,3.919602332605595,2419
54832,393,1247,4.0,3.8590855867446985,1972
54833,393,1387,4.0,3.7529182678190467,-1
54834,393,1394,4.5,3.6770385899922737,-1
54835,393,1527,3.5,3.2873417489867687,1529
54836,393,1580,1.5,2.6979236860444082,-1
54837,393,1584,3.5,3.368510542396999,-1
54838,393,1923,3.5,3.0253950988123717,-1
54839,393,1968,4.0,3.5552073010410274,787
54840,393,2453,1.5,2.747220178820652,-1
54841,393,2683,2.5,3.0757066359889955,-1
54842,393,2706,3.5,3.112920728500134,-1
54843,393,2747,2.0,2.5791718229756064,-1
54844,393,3104,3.5,3.42268062756282,938
54845,393,3977,2.5,2.5552291782324232,-1
54846,393,4936,3.0,2.912077216890246,1197
54847,393,5065,1.5,2.444970503455841,-1
54848,393,5673,4.0,3.3685535858195146,-1
54849,393,5820,4.5,3.556250217220375,-1
54850,393,5917,1.5,2.604699932063289,-1
54851,393,5954,3.5,3.2124291752161978,-1
54852,393,5992,4.0,3.540542735121065,-1
54853,393,5995,4.5,3.8282416629664118,2122
54854,393,6333,2.5,2.8936251821779817,1992
54855,393,6367,4.5,3.153456669661543,-1
54856,393,6380,5.0,3.8324879571626203,-1
54857,393,6428,3.0,3.062399408731611,-1
54858,393,6436,4.0,3.3481316705670148,-1
54859,393,6466,4.0,3.2288077239786857,-1
54860,393,6477,3.0,3.243432369972788,-1
54861,393,6503,2.5,2.1511343730949055,-1
54862,394,31,2.0,2.3353660110716383,3299
54863,394,32,4.0,3.356935679975812,-1
54864,394,39,3.0,2.9603090467505573,3297
54865,394,47,4.0,3.3940156363914253,2661
54866,394,50,4.5,3.8267078266684624,5087
54867,394,95,3.0,2.3319605791742566,-1
54868,394,110,2.5,2.808363100303225,-1
54869,394,165,4.0,2.9436103665227185,2534
54870,394,185,3.5,2.672706848799105,2543
54871,394,208,1.5,2.1018122143860514,-1
54872,394,246,2.5,2.564230871193494,2535
54873,394,256,3.5,2.441596741605132,-1
54874,394,260,3.0,3.308182413186707,-1
54875,394,277,2.5,2.506615241211708,1033
54876,394,288,3.5,3.2540993224705623,-1
54877,394,296,4.5,3.435752038050438,-1
54878,394,316,3.0,2.975777230767505,504
54879,394,318,3.0,3.2979690371365913,7326
54880,394,333,3.5,2.9481044569461634,2011
54881,394,344,1.5,1.7910234794178579,1675
54882,394,355,0.5,1.2329093232509574,-1
54883,394,357,3.5,2.9474009760631827,1387
54884,394,364,3.0,2.414397442371291,-1
54885,394,367,0.5,1.4930962846248343,1055
54886,394,377,3.0,2.7963057569773557,-1
54887,394,380,3.0,2.7954497288674647,-1
54888,394,454,3.0,2.6599104131748437,489
54889,394,500,3.5,3.1327900581082546,-1
54890,394,515,3.0,2.884467173190206,6478
54891,394,527,0.5,1.7179739332520088,-1
54892,394,529,3.0,2.6842574475745273,6499
54893,394,585,2.0,2.360687728182405,-1
54894,394,589,3.0,2.8183239646008307,266
54895,394,590,2.0,2.483129365211038,-1
54896,394,592,3.5,2.539234502306627,1195
54897,394,597,3.5,2.3644977673538032,4273
54898,394,608,5.0,3.0607176513411294,-1
54899,394,648,4.5,3.6540492195185146,-1
54900,394,733,4.0,3.2615623739014503,2602
54901,394,745,2.0,2.7896375153338804,-1
54902,394,750,3.5,2.8186150794952436,3459
54903,394,780,3.0,2.9574221856001177,-1
54904,394,838,4.5,3.805705172510473,4128
54905,394,858,3.0,3.020834499413972,2790
54906,394,899,3.5,3.1401405570101915,3303
54907,394,912,3.5,2.642938029078362,-1
54908,394,914,3.5,3.158501229564371,557
54909,394,926,3.0,3.3470383387341767,4493
54910,394,1060,2.0,2.8946419893620905,-1
54911,394,1089,3.0,3.121880403328526,1477
54912,394,1092,3.0,2.505943827492836,1283
54913,394,1136,4.5,3.7114291716017513,-1
54914,394,1148,2.0,2.684752225890888,-1
54915,394,1196,4.0,3.825027418779927,-1
54916,394,1197,5.0,3.9644655794967196,916
54917,394,1198,4.0,3.920620544396865,4978
54918,394,1203,3.0,3.3706077058573354,-1
54919,394,1207,2.0,2.3828072244502287,-1
54920,394,1210,3.5,3.31623385112768,-1
54921,394,1213,3.5,3.056913482501809,4896
54922,394,1221,3.0,3.109040535092233,1353
54923,394,1240,3.0,2.709275240665929,-1
54924,394,1258,3.5,3.15705159279533,-1
54925,394,1263,0.5,1.5349059585255684,3955
54926,394,1265,4.0,2.933737030444188,5021
54927,394,1270,4.0,3.2238656514093185,-1
54928,394,1285,5.0,3.7735753757133605,2813
54929,394,1291,4.5,3.857646114311395,5983
54930,394,1293,1.5,2.6704912736118427,2202
54931,394,1333,4.0,2.6419112750615055,-1
54932,394,1375,3.5,2.9458834089135193,-1
54933,394,1449,4.0,3.471155529130116,3406
54934,394,1517,3.5,3.4974311779912695,2112
54935,394,1527,4.0,3.3791353106455233,-1
54936,394,1580,4.0,3.3669271828806826,3892
54937,394,1721,2.0,2.397569636475405,-1
54938,394,1747,2.0,2.140134650824886,1515
54939,394,1784,3.5,2.902500779527915,-1
54940,394,1968,4.5,3.5333657215094028,4320
54941,394,2000,4.0,3.430318183268129,364
54942,394,2028,1.0,2.212346520587471,1223
54943,394,2115,4.0,3.501941600334863,4763
54944,394,2174,3.0,3.038418975042672,1289
54945,394,2291,3.0,3.347788168969822,660
54946,394,2396,4.0,2.878924207584321,-1
54947,394,2571,5.0,4.06814683214422,-1
54948,394,2628,4.0,3.1211227180527965,2484
54949,394,2683,3.5,2.6568935708140753,-1
54950,394,2716,3.5,2.862334121831175,5210
54951,394,2762,4.5,3.3101923370261344,-1
54952,394,2791,4.0,3.400541895142181,3060
54953,394,2916,4.5,3.4408538499886703,3552
54954,394,2997,4.0,3.7620258533110094,1516
54955,394,3022,1.5,2.4731405995727194,-1
54956,394,3052,4.5,3.208137629556737,4061
54957,394,3307,1.5,2.3891259745292355,-1
54958,394,3481,4.5,3.3998318304985204,1757
54959,394,3507,4.0,2.933632406582662,6301
54960,394,3623,3.5,2.5739284884384226,1875
54961,394,3793,4.0,3.673702896383213,5146
54962,394,3948,3.5,2.9284803575334735,14
54963,394,3996,2.5,2.9005041191624157,5657
54964,394,4027,3.5,2.978307161310193,4115
54965,394,4306,5.0,3.492401773478938,-1
54966,394,4350,1.0,1.8588658344687516,492
54967,394,4795,2.0,2.491159286835386,-1
54968,394,4886,3.0,2.615460118080601,1004
54969,394,4896,4.5,3.480174951440973,3291
54970,394,4963,5.0,3.7595928425135727,-1
54971,394,4993,2.0,2.7419107164899605,306
54972,394,5008,2.0,2.662171288364745,1512
54973,394,5378,4.0,2.8580561267013302,-1
54974,394,5418,4.0,3.461122203259414,3389
54975,394,5445,4.5,3.643000666798296,5044
54976,394,5637,1.5,1.9295978823100817,-1
54977,394,5752,3.0,2.5965395864032756,3034
54978,394,5816,4.5,3.2362692214259487,-1
54979,394,5850,0.5,1.5738050938279424,-1
54980,394,5989,3.5,3.0891678365438624,917
54981,394,6077,4.5,3.516848853869803,6770
54982,394,6125,4.5,3.384752123207511,-1
54983,394,6365,4.5,3.3839991970773045,168
54984,394,6600,1.0,1.5523699696174944,-1
54985,394,6644,0.5,1.6187026115597478,-1
54986,394,6711,3.0,3.15136199874395,4252
54987,394,6808,0.5,1.449074195696479,-1
54988,394,6874,4.0,3.066002200283277,2158
54989,394,7058,3.0,2.5247824486125063,-1
54990,394,7147,2.0,2.6429128492293397,708
54991,394,7361,4.5,3.70465293019639,-1
54992,394,7419,4.0,3.0245587474201554,5335
54993,394,7438,3.5,2.8946914863848168,-1
54994,394,7502,1.5,3.0383724528771654,226
54995,394,7505,0.5,1.6807401618538125,-1
54996,394,7762,3.0,2.8507742680059285,1390
54997,394,7833,4.5,3.311194850643462,5820
54998,394,7934,3.0,2.813488159361462,5173
54999,394,8167,1.0,1.5569826966868416,-1
55000,394,8275,0.5,1.6698381149560546,3980
55001,394,8360,4.0,2.7699174148110117,-1
55002,394,8368,4.5,3.7046552893667584,-1
55003,394,8491,2.0,2.4646345377975964,-1
55004,394,8507,0.5,1.9198864785138952,-1
55005,394,8574,0.5,1.599294769249882,6900
55006,394,8636,3.0,2.7097349547230833,-1
55007,394,8665,4.0,3.422863969557891,1625
55008,394,8711,4.5,3.3520767143546073,4919
55009,394,8777,0.5,1.7311836628113286,-1
55010,394,8961,3.0,2.6877801392286256,415
55011,394,8964,1.5,1.9143196835125011,5089
