movie_id,title,year,tconst
2254,choices,1981.0,tt0082172
2255,young doctors in love,1982.0,tt0084938
2256,parasite,1982.0,tt0084472
2257,no small affair,1984.0,tt0087810
2259,blame it on rio,1984.0,tt0086973
2260,wisdom,1986.0,tt0092225
2261,one crazy summer,1986.0,tt0091680
2264,we're no angels,1989.0,tt0098625
2265,nothing but trouble,1991.0,tt0102558
2267,mortal thoughts,1991.0,tt0102469
2269,indecent proposal,1993.0,tt0107211
2271,permanent midnight,1998.0,tt0120788
2272,one true thing,1998.0,tt0120776
2273,rush hour,1998.0,tt0120812
2275,six-string samurai,1998.0,tt0118736
2278,ronin,1998.0,tt0122690
2279,urban legend,1998.0,tt0146336
2280,clay pigeons,1998.0,tt0118863
2281,monument ave.,1998.0,tt0119802
2282,pecker,1998.0,tt0126604
2284,bandit queen,1994.0,tt0109206
2285,if....,1968.0,tt0063850
2287,them!,1954.0,tt0047573
2290,stardust memories,1980.0,tt0081554
2291,edward scissorhands,1990.0,tt0099487
2293,shadrach,1998.0,tt0144604
2294,antz,1998.0,tt0120587
2297,what dreams may come,1998.0,tt0120889
2298,strangeland,1998.0,tt0124102
2301,history of the world: part i,1981.0,tt0082517
2302,my cousin vinny,1992.0,tt0104952
2303,nashville,1975.0,tt0073440
2305,slam,1998.0,tt0139615
2306,holy man,1998.0,tt0120701
2307,one tough cop,1998.0,tt0122642
2308,detroit 9000,1973.0,tt0069966
2312,children of a lesser god,1986.0,tt0090830
2314,beloved,1998.0,tt0120603
2315,bride of chucky,1998.0,tt0144120
2316,practical magic,1998.0,tt0120791
2318,happiness,1998.0,tt0147612
2320,apt pupil,1998.0,tt0118636
2321,pleasantville,1998.0,tt0120789
2322,soldier,1998.0,tt0120157
2322,soldier,1998.0,tt0211634
2325,orgazmo,1997.0,tt0124819
2326,shattered image,1998.0,tt0143874
2327,tales from the darkside: the movie,1990.0,tt0100740
2328,vampires,1998.0,tt0120877
2329,american history x,1998.0,tt0120586
2331,living out loud,1998.0,tt0120722
2332,belly,1998.0,tt0158493
2333,gods and monsters,1998.0,tt0120684
2336,elizabeth,1998.0,tt0127536
2337,velvet goldmine,1998.0,tt0120879
2338,i still know what you did last summer,1998.0,tt0130018
2339,i'll be home for christmas,1998.0,tt0155753
2340,meet joe black,1998.0,tt0119643
2341,dancing at lughnasa,1998.0,tt0120643
2342,hard core logo,1996.0,tt0116488
2344,runaway train,1985.0,tt0089941
2345,desert bloom,1986.0,tt0090934
2348,sid and nancy,1986.0,tt0091954
2349,mona lisa,1986.0,tt0091538
2350,heart condition,1990.0,tt0099750
2353,enemy of the state,1998.0,tt0120660
2356,celebrity,1998.0,tt0120533
2358,savior,1998.0,tt0120070
2359,waking ned devine,1998.0,tt0166396
2361,pink flamingos,1972.0,tt0069089
2362,glen or glenda,1953.0,tt0045826
2366,king kong,1933.0,tt0024216
2367,king kong,1976.0,tt0074751
2368,king kong lives,1986.0,tt0091344
2369,desperately seeking susan,1985.0,tt0089017
2371,fletch,1985.0,tt0089155
2372,fletch lives,1989.0,tt0097366
2373,red sonja,1985.0,tt0089893
2374,gung ho,1986.0,tt0091159
2377,lifeforce,1985.0,tt0089489
2378,police academy,1984.0,tt0087928
2379,police academy 2: their first assignment,1985.0,tt0089822
2380,police academy 3: back in training,1986.0,tt0091777
2381,police academy 4: citizens on patrol,1987.0,tt0093756
2382,police academy 5: assignment: miami beach,1988.0,tt0095882
2383,police academy 6: city under siege,1989.0,tt0098105
2384,babe: pig in the city,1998.0,tt0120595
2385,home fries,1998.0,tt0119304
2387,very bad things,1998.0,tt0124198
2389,psycho,1998.0,tt0155975
2390,little voice,1998.0,tt0147004
2392,jack frost,1998.0,tt0141109
2393,star trek: insurrection,1998.0,tt0120844
2395,rushmore,1998.0,tt0128445
2396,shakespeare in love,1998.0,tt0138097
2397,mass appeal,1984.0,tt0087688
2398,miracle on 34th street,1947.0,tt0039628
2399,santa claus: the movie,1985.0,tt0089961
2400,prancer,1989.0,tt0098115
2401,pale rider,1985.0,tt0089767
2402,rambo: first blood part ii,1985.0,tt0089880
2403,first blood,1982.0,tt0083944
2404,rambo iii,1988.0,tt0095956
2406,romancing the stone,1984.0,tt0088011
2407,cocoon,1985.0,tt0088933
2408,cocoon: the return,1988.0,tt0094890
2409,rocky ii,1979.0,tt0079817
2410,rocky iii,1982.0,tt0084602
2411,rocky iv,1985.0,tt0089927
2412,rocky v,1990.0,tt0100507
2413,clue,1985.0,tt0088930
2414,young sherlock holmes,1985.0,tt0090357
2415,violets are blue...,1986.0,tt0092173
2416,back to school,1986.0,tt0090685
2417,heartburn,1986.0,tt0091188
2418,nothing in common,1986.0,tt0091653
2419,extremities,1986.0,tt0091024
2424,you've got mail,1998.0,tt0128853
2429,mighty joe young,1998.0,tt0120751
2430,mighty joe young,1949.0,tt0041650
2431,patch adams,1998.0,tt0129290
2432,stepmom,1998.0,tt0120686
2434,down in the delta,1998.0,tt0142231
2435,hurlyburly,1998.0,tt0119336
2436,tea with mussolini,1999.0,tt0120857
2437,wilde,1997.0,tt0120514
2438,outside ozona,1998.0,tt0144546
2439,affliction,1997.0,tt0118564
2440,another day in paradise,1998.0,tt0127722
2442,hilary and jackie,1998.0,tt0150915
2443,playing by heart,1998.0,tt0145734
2445,at first sight,1999.0,tt0132512
2446,in dreams,1999.0,tt0120710
2447,varsity blues,1999.0,tt0139699
2448,virus,1999.0,tt0120458
2450,howard the duck,1986.0,tt0091225
2457,running scared,1986.0,tt0091875
2458,armed and dangerous,1986.0,tt0090660
2461,leatherface: texas chainsaw massacre iii,1990.0,tt0099994
2463,ruthless people,1986.0,tt0091877
2464,trick or treat,1986.0,tt0092112
2465,deadly friend,1986.0,tt0090917
2466,belizaire the cajun,1986.0,tt0090710
2468,jumpin' jack flash,1986.0,tt0091306
2469,peggy sue got married,1986.0,tt0091738
2470,crocodile dundee,1986.0,tt0090555
2471,crocodile dundee ii,1988.0,tt0092493
2472,tough guys,1986.0,tt0092105
2473,soul man,1986.0,tt0091991
2475,52 pick-up,1986.0,tt0090567
2476,heartbreak ridge,1986.0,tt0091187
2477,firewalker,1986.0,tt0091055
2478,three amigos!,1986.0,tt0092086
2479,gloria,1999.0,tt0120683
2481,my name is joe,1998.0,tt0151691
2482,still crazy,1998.0,tt0149151
2485,she's all that,1999.0,tt0160862
2487,"blood, guts, bullets and octane",1998.0,tt0163984
2488,peeping tom,1960.0,tt0054167
2489,spanish fly,1998.0,tt0152548
2490,payback,1999.0,tt0120784
2490,payback,1999.0,tt0212419
2491,simply irresistible,1999.0,tt0145893
2492,20 dates,1998.0,tt0138987
2497,message in a bottle,1999.0,tt0139462
2498,my favorite martian,1999.0,tt0120764
2500,jawbreaker,1999.0,tt0155776
2501,october sky,1999.0,tt0132477
2502,office space,1999.0,tt0151804
2504,200 cigarettes,1999.0,tt0137338
2505,8mm,1999.0,tt0134273
2507,breakfast of champions,1999.0,tt0120618
2509,eight days a week,1997.0,tt0119054
2513,pet sematary,1989.0,tt0098084
2514,pet sematary ii,1992.0,tt0105128
2517,christine,1983.0,tt0085333
2518,night shift,1982.0,tt0084412
2520,airport,1970.0,tt0065377
2521,airport 1975,1974.0,tt0071110
2522,airport '77,1977.0,tt0075648
2523,rollercoaster,1977.0,tt0076636
2525,alligator,1980.0,tt0080354
2526,meteor,1979.0,tt0079550
2527,westworld,1973.0,tt0070909
2528,logan's run,1976.0,tt0074812
2529,planet of the apes,1968.0,tt0063442
2530,beneath the planet of the apes,1970.0,tt0065462
2531,battle for the planet of the apes,1973.0,tt0069768
2532,conquest of the planet of the apes,1972.0,tt0068408
2533,escape from the planet of the apes,1971.0,tt0067065
2534,avalanche,1978.0,tt0077189
2535,earthquake,1974.0,tt0071455
2537,beyond the poseidon adventure,1979.0,tt0078856
2538,dancemaker,1998.0,tt0175550
2539,analyze this,1999.0,tt0122933
2541,cruel intentions,1999.0,tt0139134
2543,six ways to sunday,1997.0,tt0127288
2545,relax... it's just sex,1998.0,tt0159696
2547,harvest,1998.0,tt0125778
2549,wing commander,1999.0,tt0131646
2551,dead ringers,1988.0,tt0094964
2552,my boyfriend's back,1993.0,tt0107626
2553,village of the damned,1960.0,tt0054443
2555,baby geniuses,1999.0,tt0118665
2556,telling you,1998.0,tt0120859
2558,forces of nature,1999.0,tt0141098
2560,ravenous,1999.0,tt0129332
2561,true crime,1999.0,tt0139668
2562,bandits,1997.0,tt0118682
2563,beauty,1998.0,tt0171092
2566,doug's 1st movie,1999.0,tt0187819
2567,edtv,1999.0,tt0131369
2569,among giants,1998.0,tt0122906
2572,10 things i hate about you,1999.0,tt0147800
2573,tango,1998.0,tt0120274
2576,"love, etc.",1996.0,tt0116932
2577,metroland,1997.0,tt0119665
2579,following,1998.0,tt0154506
2580,go,1999.0,tt0139239
2581,never been kissed,1999.0,tt0151738
2583,cookie's fortune,1999.0,tt0126250
2584,foolish,1999.0,tt0166195
2587,life,1999.0,tt0123964
2587,life,1999.0,tt0265283
2589,friends & lovers,1999.0,tt0143261
2590,hideous kinky,1998.0,tt0136244
2596,slc punk!,1998.0,tt0133189
2597,lost & found,1999.0,tt0120836
2598,pushing tin,1999.0,tt0120797
2599,election,1999.0,tt0126886
2600,existenz,1999.0,tt0120907
2603,nô,1998.0,tt0128370
2604,let it come down: the life of paul bowles,1998.0,tt0168950
2605,entrapment,1999.0,tt0137494
2606,idle hands,1999.0,tt0138510
2607,get real,1998.0,tt0162973
2608,heaven,1998.0,tt0120697
2610,three seasons,1999.0,tt0138874
2612,mildred pierce,1945.0,tt0037913
2613,night of the comet,1984.0,tt0087799
2615,my science project,1985.0,tt0089652
2616,dick tracy,1990.0,tt0099422
2616,dick tracy,1990.0,tt0145742
2619,mascara,1999.0,tt0188052
2620,this is my father,1998.0,tt0120865
2623,trippin',1999.0,tt0160298
2624,after life,1998.0,tt0165078
2626,edge of seventeen,1998.0,tt0138414
2627,endurance,1998.0,tt0120659
2628,star wars: episode i - the phantom menace,1999.0,tt0120915
2631,frogs for snakes,1998.0,tt0120680
2639,mommie dearest,1981.0,tt0082766
2640,superman,1978.0,tt0078346
2641,superman ii,1980.0,tt0081573
2642,superman iii,1983.0,tt0086393
2643,superman iv: the quest for peace,1987.0,tt0094074
2644,dracula,1931.0,tt0021814
2646,house of dracula,1945.0,tt0037793
2647,house of frankenstein,1944.0,tt0036931
2648,frankenstein,1931.0,tt0021884
2649,son of frankenstein,1939.0,tt0031951
2651,frankenstein meets the wolf man,1943.0,tt0035899
2653,son of dracula,1943.0,tt0036376
2656,tarantula,1955.0,tt0048696
2659,it came from hollywood,1982.0,tt0084156
2661,it came from outer space,1953.0,tt0045920
2663,it came from beneath the sea,1955.0,tt0048215
2664,invasion of the body snatchers,1956.0,tt0049366
2665,earth vs. the flying saucers,1956.0,tt0049169
2666,it conquered the world,1956.0,tt0049370
2668,swamp thing,1982.0,tt0084745
2669,pork chop hill,1959.0,tt0053183
2671,notting hill,1999.0,tt0125439
2675,twice upon a yesterday,1998.0,tt0138590
2676,instinct,1999.0,tt0128278
2677,buena vista social club,1999.0,tt0186508
2680,floating,1997.0,tt0139216
2681,free enterprise,1998.0,tt0141105
2682,limbo,1999.0,tt0164085
2682,limbo,1999.0,tt5874116
2683,austin powers: the spy who shagged me,1999.0,tt0145660
2687,tarzan,1999.0,tt0120855
2689,get bruce,1999.0,tt0184510
2693,trekkies,1997.0,tt0120370
2694,big daddy,1999.0,tt0142342
2699,arachnophobia,1990.0,tt0099052
2701,wild wild west,1999.0,tt0120891
2702,summer of sam,1999.0,tt0162677
2703,broken vessels,1998.0,tt0149964
2706,american pie,1999.0,tt0163651
2707,arlington road,1999.0,tt0137363
2709,muppets from space,1999.0,tt0158811
2711,my life so far,1999.0,tt0120899
2712,eyes wide shut,1999.0,tt0120663
2713,lake placid,1999.0,tt0139414
2716,ghostbusters,1984.0,tt0087332
2717,ghostbusters ii,1989.0,tt0097428
2718,drop dead gorgeous,1999.0,tt0157503
2720,inspector gadget,1999.0,tt0141369
2721,trick,1999.0,tt0162710
2722,deep blue sea,1999.0,tt0149261
2723,mystery men,1999.0,tt0132347
2724,runaway bride,1999.0,tt0163187
2725,twin falls idaho,1999.0,tt0162830
2727,killer's kiss,1955.0,tt0048254
2728,spartacus,1960.0,tt0054331
2729,lolita,1962.0,tt0056193
2730,barry lyndon,1975.0,tt0072684
2733,vibes,1988.0,tt0096378
2736,brighton beach memoirs,1986.0,tt0090774
2737,assassination,1987.0,tt0092585
2738,crimes of the heart,1986.0,tt0090886
2741,no mercy,1986.0,tt0091637
2743,native son,1986.0,tt0091613
2744,otello,1986.0,tt0091699
2746,little shop of horrors,1986.0,tt0091419
2750,radio days,1987.0,tt0093818
2751,from the hip,1987.0,tt0093051
2752,outrageous fortune,1987.0,tt0093690
2755,light of day,1987.0,tt0093415
2757,frances,1982.0,tt0083967
2758,plenty,1985.0,tt0089816
2759,dick,1999.0,tt0144168
2767,illuminata,1998.0,tt0120709
2770,bowfinger,1999.0,tt0131325
2771,brokedown palace,1999.0,tt0120620
2772,detroit rock city,1999.0,tt0165710
2774,better than chocolate,1999.0,tt0168987
2775,head on,1998.0,tt0138487
2777,cobra,1925.0,tt0015693
2778,never talk to strangers,1995.0,tt0113965
2779,heaven can wait,1978.0,tt0077663
2785,tales of terror,1962.0,tt0056552
2786,haunted honeymoon,1986.0,tt0091178
2787,cat's eye,1985.0,tt0088889
2788,and now for something completely different,1971.0,tt0066765
2789,damien: omen ii,1978.0,tt0077394
2791,airplane!,1980.0,tt0080339
2792,airplane ii: the sequel,1982.0,tt0083530
2796,funny farm,1988.0,tt0095188
2797,big,1988.0,tt0094737
2798,problem child,1990.0,tt0100419
2799,problem child 2,1991.0,tt0102719
2802,tequila sunrise,1988.0,tt0096244
2805,mickey blue eyes,1999.0,tt0130121
2806,teaching mrs. tingle,1999.0,tt0133046
2807,universal soldier: the return,1999.0,tt0176269
2808,universal soldier,1992.0,tt0105698
2809,love stinks,1999.0,tt0188863
2810,perfect blue,1997.0,tt0156887
2812,in too deep,1999.0,tt0160401
2815,iron eagle,1986.0,tt0091278
2816,iron eagle ii,1988.0,tt0095382
2817,aces: iron eagle iii,1992.0,tt0103617
2819,three days of the condor,1975.0,tt0073802
2820,hamlet,1964.0,tt0058126
2820,hamlet,1964.0,tt0058175
2820,hamlet,1964.0,tt0058177
2821,male and female,1919.0,tt0010418
2822,medicine man,1992.0,tt0104839
2824,on the ropes,1999.0,tt0181733
2825,rosie,1998.0,tt0163185
2828,dudley do-right,1999.0,tt0160236
2833,lucie aubrac,1997.0,tt0119586
2835,chill factor,1999.0,tt0163579
2836,outside providence,1999.0,tt0125971
2838,i woke up early the day i died,1998.0,tt0125211
2840,stigmata,1999.0,tt0145531
2841,stir of echoes,1999.0,tt0164181
2842,best laid plans,1999.0,tt0133412
2847,only angels have wings,1939.0,tt0031762
2849,queens logic,1991.0,tt0102741
2850,public access,1993.0,tt0107895
2855,nightmares,1983.0,tt0086014
2856,i saw what you did,1965.0,tt0059297
2857,yellow submarine,1968.0,tt0063823
2858,american beauty,1999.0,tt0169547
2859,stop making sense,1984.0,tt0088178
2860,blue streak,1999.0,tt0181316
2861,for love of the game,1999.0,tt0126916
2864,splendor,1999.0,tt0127296
2865,sugar town,1999.0,tt0173390
2867,fright night,1985.0,tt0089175
2870,barefoot in the park,1967.0,tt0061385
2871,deliverance,1972.0,tt0068473
2872,excalibur,1981.0,tt0082348
2873,lulu on the bridge,1998.0,tt0125879
2875,sommersby,1993.0,tt0108185
2876,thumbelina,1994.0,tt0111419
2877,tommy,1975.0,tt0073812
2878,hell night,1981.0,tt0082511
2881,double jeopardy,1999.0,tt0150377
2882,jakob the liar,1999.0,tt0120716
2883,mumford,1999.0,tt0140397
2884,dog park,1998.0,tt0129884
2885,guinevere,1999.0,tt0160338
2887,simon sez,1999.0,tt0168172
2888,drive me crazy,1999.0,tt0164114
2889,"mystery, alaska",1999.0,tt0134618
2890,three kings,1999.0,tt0120188
2891,"happy, texas",1999.0,tt0162360
2892,new rose hotel,1998.0,tt0133122
2893,plunkett & macleane,1999.0,tt0134033
2894,romance,1999.0,tt0194314
2895,napoleon and samantha,1972.0,tt0068990
2896,alvarez kelly,1966.0,tt0060095
2899,gulliver's travels,1939.0,tt0031397
2900,monkey shines,1988.0,tt0095652
2901,phantasm,1979.0,tt0079714
2902,psycho ii,1983.0,tt0086154
2903,psycho iii,1986.0,tt0091799
2904,rain,1932.0,tt0023369
2905,sanjuro,1962.0,tt0056443
2906,random hearts,1999.0,tt0156934
2907,superstar,1999.0,tt0167427
2908,boys don't cry,1999.0,tt0171804
2909,"five wives, three secretaries and me",1998.0,tt0150574
2914,molly,1999.0,tt0143746
2915,risky business,1983.0,tt0086200
2916,total recall,1990.0,tt0100802
2917,body heat,1981.0,tt0082089
2918,ferris bueller's day off,1986.0,tt0091042
2926,hairspray,1988.0,tt0095270
2929,reds,1981.0,tt0082979
2930,return with honor,1998.0,tt0176093
2932,days of heaven,1978.0,tt0077405
2939,niagara,1953.0,tt0046126
2940,gilda,1946.0,tt0038559
2941,south pacific,1958.0,tt0052225
2942,flashdance,1983.0,tt0085549
2943,indochine,1992.0,tt0104507
2945,mike's murder,1984.0,tt0087722
2946,help!,1965.0,tt0059260
2947,goldfinger,1964.0,tt0058150
2948,from russia with love,1963.0,tt0057076
2949,dr. no,1962.0,tt0055928
2953,home alone 2: lost in new york,1992.0,tt0104431
2954,penitentiary,1979.0,tt0079709
2955,penitentiary ii,1982.0,tt0084485
2956,someone to watch over me,1987.0,tt0094008
2957,sparrows,1926.0,tt0017423
2958,naturally native,1998.0,tt0133117
2959,fight club,1999.0,tt0137523
2962,fever pitch,1997.0,tt0119114
2963,joe the king,1999.0,tt0160672
2964,julien donkey-boy,1999.0,tt0192194
2968,time bandits,1981.0,tt0081633
2970,fitzcarraldo,1982.0,tt0083946
2971,all that jazz,1979.0,tt0078754
2973,crimes and misdemeanors,1989.0,tt0097123
2974,bats,1999.0,tt0200469
2976,bringing out the dead,1999.0,tt0163988
2977,crazy in alabama,1999.0,tt0142201
2978,three to tango,1999.0,tt0144640
2979,body shots,1999.0,tt0172627
2984,on any sunday,1971.0,tt0067527
2985,robocop,1987.0,tt0093870
2986,robocop 2,1990.0,tt0100502
2988,melvin and howard,1980.0,tt0081150
2989,for your eyes only,1981.0,tt0082398
2990,licence to kill,1989.0,tt0097742
2991,live and let die,1973.0,tt0070328
2992,rawhead rex,1986.0,tt0091829
2993,thunderball,1965.0,tt0059800
2996,music of the heart,1999.0,tt0166943
2997,being john malkovich,1999.0,tt0120601
2999,man of the century,1999.0,tt0138537
3007,american movie,1999.0,tt0181288
3008,last night,1998.0,tt0156729
3008,last night,1998.0,tt0285283
3010,rosetta,1999.0,tt0200071
3011,"they shoot horses, don't they?",1969.0,tt0065088
3012,battling butler,1926.0,tt0016630
3013,bride of re-animator,1990.0,tt0099180
3014,bustin' loose,1981.0,tt0082121
3015,coma,1978.0,tt0077355
3016,creepshow,1982.0,tt0083767
3017,creepshow 2,1987.0,tt0092796
3018,re-animator,1985.0,tt0089885
3019,drugstore cowboy,1989.0,tt0097240
3020,falling down,1993.0,tt0106856
3023,my best girl,1927.0,tt0018183
3024,piranha,1978.0,tt0078087
3025,rough night in jericho,1967.0,tt0062218
3026,slaughterhouse,1987.0,tt0093990
3029,nighthawks,1981.0,tt0082817
3030,yojimbo,1961.0,tt0055630
3031,repossessed,1990.0,tt0100475
3033,spaceballs,1987.0,tt0094012
3034,robin hood,1973.0,tt0070608
3035,mister roberts,1955.0,tt0048380
3036,quest for fire,1981.0,tt0082484
3037,little big man,1970.0,tt0065988
3039,trading places,1983.0,tt0086465
3040,meatballs,1979.0,tt0079540
3041,meatballs part ii,1984.0,tt0087700
3043,meatballs 4,1992.0,tt0104837
3044,dead again,1991.0,tt0101669
3045,peter's friends,1992.0,tt0105130
3047,experience preferred... but not essential,1982.0,tt0083911
3048,under the rainbow,1981.0,tt0083254
3049,how i won the war,1967.0,tt0061789
3050,light it up,1999.0,tt0172726
3051,anywhere but here,1999.0,tt0149691
3052,dogma,1999.0,tt0120655
3055,felicia's journey,1999.0,tt0165773
3056,oxygen,1999.0,tt0160620
3059,british intelligence,1940.0,tt0032283
3061,holiday inn,1942.0,tt0034862
3063,poison ivy,1992.0,tt0105156
3066,tora! tora! tora!,1970.0,tt0066473
3067,women on the verge of a nervous breakdown,1988.0,tt0095675
3072,moonstruck,1987.0,tt0093565
3074,jeremiah johnson,1972.0,tt0068762
3075,repulsion,1965.0,tt0059646
3076,irma la douce,1963.0,tt0057187
3077,42 up,1998.0,tt0164312
3078,liberty heights,1999.0,tt0165859
3079,mansfield park,1999.0,tt0178737
3081,sleepy hollow,1999.0,tt0162661
3087,scrooged,1988.0,tt0096061
3088,harvey,1950.0,tt0042546
3090,matewan,1987.0,tt0093509
3091,kagemusha,1980.0,tt0080979
3092,chushingura,1962.0,tt0055850
3093,mccabe & mrs. miller,1971.0,tt0067411
3094,maurice,1987.0,tt0093512
3096,my man godfrey,1957.0,tt0050738
3099,shampoo,1975.0,tt0073692
3101,fatal attraction,1987.0,tt0093010
3102,jagged edge,1985.0,tt0089360
3103,stanley & iris,1990.0,tt0100680
3104,midnight run,1988.0,tt0095631
3105,awakenings,1990.0,tt0099077
3106,come see the paradise,1990.0,tt0099291
3107,backdraft,1991.0,tt0101393
3110,country,1984.0,tt0087091
3111,places in the heart,1984.0,tt0087921
3113,end of days,1999.0,tt0146675
3114,toy story 2,1999.0,tt0120363
3115,flawless,1999.0,tt0155711
3116,miss julie,1999.0,tt0189744
3117,ride with the devil,1999.0,tt0134154
3117,ride with the devil,1999.0,tt0240867
3118,tumbleweeds,1999.0,tt0161023
3122,santa fe trail,1940.0,tt0033021
3124,agnes browne,1999.0,tt0160509
3127,holy smoke,1999.0,tt0144715
3129,sweet and lowdown,1999.0,tt0158371
3131,broadway damage,1997.0,tt0118780
3133,go west,1925.0,tt0015863
3138,stealing home,1988.0,tt0096171
3139,tarzan the fearless,1933.0,tt0024645
3142,u2: rattle and hum,1988.0,tt0096328
3143,hell in the pacific,1968.0,tt0063056
3146,deuce bigalow: male gigolo,1999.0,tt0205000
3149,diamonds,1999.0,tt0167423
3154,blood on the sun,1945.0,tt0037547
3155,anna and the king,1999.0,tt0166485
3156,bicentennial man,1999.0,tt0182789
3157,stuart little,1999.0,tt0164912
3159,fantasia 2000,1999.0,tt0120910
3160,magnolia,1999.0,tt0175880
3161,onegin,1999.0,tt0119079
3162,simpatico,1999.0,tt0174204
3163,topsy-turvy,1999.0,tt0151568
3165,boiling point,1993.0,tt0106455
3166,brenda starr,1989.0,tt0096978
3167,carnal knowledge,1971.0,tt0066892
3168,easy rider,1969.0,tt0064276
3170,hi-yo silver,1940.0,tt0032590
3171,room at the top,1959.0,tt0053226
3173,any given sunday,1999.0,tt0146838
3174,man on the moon,1999.0,tt0125664
3175,galaxy quest,1999.0,tt0177789
3179,angela's ashes,1999.0,tt0145653
3180,play it to the bone,1999.0,tt0196857
3181,titus,1999.0,tt0120866
3184,montana,1998.0,tt0119699
3185,snow falling on cedars,1999.0,tt0120834
3186,"girl, interrupted",1999.0,tt0172493
3187,trans,1998.0,tt0169333
3190,supernova,2000.0,tt0134983
3190,supernova,2000.0,tt0282188
3193,creature,1999.0,tt0198385
3195,tess of the storm country,1922.0,tt0013662
3196,stalag 17,1953.0,tt0046359
3198,papillon,1973.0,tt0070511
3199,pal joey,1957.0,tt0050815
3201,five easy pieces,1970.0,tt0065724
3203,dead calm,1989.0,tt0097162
3206,against all odds,1984.0,tt0086859
3208,loaded weapon 1,1993.0,tt0107659
3210,fast times at ridgemont high,1982.0,tt0083929
3212,born to win,1971.0,tt0066856
3213,batman: mask of the phantasm,1993.0,tt0106364
3214,american flyers,1985.0,tt0088707
3215,voyage of the damned,1976.0,tt0075406
3218,poison,1991.0,tt0102687
3219,pacific heights,1990.0,tt0100318
3220,night tide,1961.0,tt0055230
3222,carmen,1984.0,tt0087034
3225,down to you,2000.0,tt0186975
3228,wirey spindell,1999.0,tt0153866
3232,seven chances,1925.0,tt0016332
3233,smashing time,1967.0,tt0062281
3235,where the buffalo roam,1980.0,tt0081748
3236,zachariah,1971.0,tt0068011
3238,eye of the beholder,1999.0,tt0120662
3243,encino man,1992.0,tt0104187
3246,malcolm x,1992.0,tt0104797
3247,sister act,1992.0,tt0105417
3248,sister act 2: back in the habit,1993.0,tt0108147
3250,alive,1993.0,tt0106246
3251,agnes of god,1985.0,tt0088683
3252,scent of a woman,1992.0,tt0105323
3253,wayne's world,1992.0,tt0105793
3254,wayne's world 2,1993.0,tt0108525
3256,patriot games,1992.0,tt0105112
3258,death becomes her,1992.0,tt0104070
3259,far and away,1992.0,tt0104231
3260,howards end,1992.0,tt0104454
3261,singles,1992.0,tt0105415
3262,twin peaks: fire walk with me,1992.0,tt0105665
3263,white men can't jump,1992.0,tt0105812
3264,buffy the vampire slayer,1992.0,tt0103893
3268,stop! or my mom will shoot,1992.0,tt0105477
3269,forever young,1992.0,tt0104291
3271,of mice and men,1992.0,tt0105046
3272,bad lieutenant,1992.0,tt0103759
3273,scream 3,2000.0,tt0134084
3274,single white female,1992.0,tt0105414
3276,gun shy,2000.0,tt0171356
3282,different for girls,1996.0,tt0116102
3283,minnie and moskowitz,1971.0,tt0067433
3284,they might be giants,1971.0,tt0067848
3286,snow day,2000.0,tt0184907
3288,cotton mary,1999.0,tt0159373
3290,soft toilet seats,1999.0,tt0171764
3291,trois,2000.0,tt0217107
3293,conceiving ada,1997.0,tt0118882
3294,eaten alive,1976.0,tt0074455
3295,raining stones,1993.0,tt0107920
3297,with byrd at the south pole,1930.0,tt0020594
3298,boiler room,2000.0,tt0181984
3299,hanging up,2000.0,tt0162983
3300,pitch black,2000.0,tt0134847
3302,beautiful people,1999.0,tt0159272
3304,blue collar,1978.0,tt0077248
3305,bluebeard,1944.0,tt0036653
3307,city lights,1931.0,tt0021749
3313,class reunion,1982.0,tt0084395
3315,happy go lovely,1951.0,tt0043618
3316,reindeer games,2000.0,tt0184858
3317,wonder boys,2000.0,tt0185014
3319,judy berlin,1999.0,tt0181618
3322,3 strikes,2000.0,tt0199290
3323,chain of fools,2000.0,tt0194368
3324,drowning mona,2000.0,tt0186045
3326,what planet are you from?,2000.0,tt0181151
3328,ghost dog: the way of the samurai,1999.0,tt0165798
3330,splendor in the grass,1961.0,tt0055471
3331,my tutor,1983.0,tt0085980
3334,key largo,1948.0,tt0040506
3335,jail bait,1954.0,tt0047127
3338,for all mankind,1989.0,tt0097372
3339,cross of iron,1977.0,tt0074695
3341,born yesterday,1950.0,tt0042276
3342,birdy,1984.0,tt0086969
3343,and god created woman,1988.0,tt0092559
3344,blood feast,1963.0,tt0056875
3345,"charlie, the lonesome cougar",1967.0,tt0062793
3346,color me blood red,1965.0,tt0059044
3347,never cry wolf,1983.0,tt0086005
3351,two thousand maniacs!,1964.0,tt0058694
3352,brown's requiem,1998.0,tt0171135
3354,mission to mars,2000.0,tt0183523
3356,condo painting,2000.0,tt0154352
3358,defending your life,1991.0,tt0101698
3359,breaking away,1979.0,tt0078902
3360,hoosiers,1986.0,tt0091217
3361,bull durham,1988.0,tt0094812
3362,dog day afternoon,1975.0,tt0072890
3363,american graffiti,1973.0,tt0069704
3370,betrayed,1988.0,tt0094731
3371,bound for glory,1976.0,tt0074235
3373,buck and the preacher,1972.0,tt0068323
3375,destination moon,1950.0,tt0042393
3379,on the beach,1959.0,tt0053137
3380,railroaded!,1947.0,tt0039748
3381,slaves to the underground,1997.0,tt0117664
3382,song of freedom,1936.0,tt0028282
3383,big fella,1937.0,tt0028629
3385,volunteers,1985.0,tt0090274
