movie_id,title,genres,year,imdb_rating,imdb_num_votes,is_adult,runtime_minutes,budget,original_language,overview,popularity,revenue,tagline,tmdb_vote_count,tmdb_vote_avg
1514,temptress moon (feng yue),romance,1996,6,1877,0,130,0,zh,"Set in the decadent 1920s, Temptress Moon tells the very complicated story of a wealthy family living on the outskirts of Shanghai. Their youngest daughter, Ruyi, is brought up as a servant to her opium-addicted father and brother. Meanwhile, her brother-in-law Zhongliang has a successful, if illegal, career seducing and blackmailing married women in the city. When he comes to Ruyi's home the two fall in love, and trouble ensues.",6,0,,21,6
1515,volcano,drama thriller,1997,5,75551,0,104,90000000,en,"An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, working with a geologist, must then use every resource in the city to try and stop the volcano from consuming LA.",23,122823468,The coast is toast.,1146,5
1516,children of the revolution,comedy,1996,6,2365,0,101,0,en,"A man (Richard Roxburgh) the Australian government blames for 1990s political woes blames his mother (Judy Davis), a communist Stalin seduced in 1951.",3,0,A red comedy about the ultimate party animals.,16,5
1517,austin powers: international man of mystery,comedy,1997,7,234513,0,94,16500000,en,"As a swingin' fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy, baby! But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might.",26,67683989,"If he were any cooler, he'd still be frozen, baby!",2639,6
1518,breakdown,action thriller,1997,7,53744,0,93,36000000,en,"When his SUV breaks down on a remote Southwestern road, Jeff Taylor lets his wife, Amy, hitch a ride with a trucker to get help. When she doesn't return, Jeff fixes his SUV and tracks down the trucker -- who tells the police he's never seen Amy. Johnathan Mostow's tense thriller then follows Jeff's desperate search for his wife, which eventually uncovers a small town's murderous secret.",17,50159144,It could happen to you.,644,6
1519,broken english,drama,1996,6,698,0,92,0,en,"Ivan is the fierce patriarch of a family of Croatian refugees living in Auckland during the Yugoslav wars. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her lover. Nina works at the restaurant where Eddie cooks. For a price, she agrees to marry another restaurant employee, a Chinese man, so that he can establish permanent residency. The money gives her the independence she needs to leave her parents' house and move in with Eddie. Complications arise when Eddie realizes the depth of her father's fury and the strength of Nina's family ties.",4,0,Sometimes when you make love you make war.,5,6
1520,commandments,romance,1997,5,1690,0,88,0,en,"Seth Warner has reached the end of his rope. Ever since his wife died two years earlier, his world has been in turmoil. He is despondent, his career has fallen apart, even his house has been destroyed. There seems to be nothing left for him to live for. Confused and angry after two years of suffering, he finally directs his wrath at God from the rooftop of his apartment building in New York City. In the midst of a wild thunderstorm he demands to know why he has been betrayed by the god he has believed in and honored his whole life. God's answer is to strike down Seth's dog in a bolt of lightning. Pushed beyond his limits, Seth decides to respond to his years of torment by breaking each of the biblical Ten Commandments.",3,0,He's getting even... by breaking all the rules,13,5
1522,ripe,drama,1996,4,1089,0,92,0,en,"When their abusive parents are killed in a car crash, twin sisters Rosie and Violet vow to run away to Kentucky in search of a better life. While on the road, the girls meet up with Pete, a drifter working as a grounds keeper on a derelict army base, who takes them in. While Violet falls for him, Rosie becomes increasingly angry and hostile, and the sisters' childhood bond is eventually destroyed forever.",3,0,No one stays innocent forever.,15,4
1523,"truth or consequences, n.m.",action crime romance,1997,6,4912,0,106,0,en,"Raymond Lembecke is a con just out of prison after serving time for selling drugs for his mob boss Tony Vago. (Lembecke was innocent and took the rap for Vago.) Lembecke thinks Vago owes him big time so, when his former boss gets him a measly job in a warehouse, he decides on revenge and plans to steal a million dollars worth of drugs from him.",6,134831,Life's harsh. Why behave?,50,6
1524,"turning, the",drama,1992,4,504,0,91,0,en,"Gillian Anderson in her first ever screen role. Anderson's psycho boyfriend, Cliff, returns to his home town seething with pent-up frustration and rage. Four years earlier his family was on the verge of breaking up. Noe he's returned to put things right, fired by a psychopathic determination he is intent on destroying his father's new relationship...whatever it takes.",2,0,,4,3
1525,warriors of virtue,action adventure children's fantasy,1997,4,3181,0,131,0,en,"A young man, Ryan, suffering from a disability, wishes to join the other kids from his schools football team. During an initiation rite, Ryan is swept away through a whirlpool to the land of Tao. There he is hunted by the evil Lord Komodo, who desires the boy as a key to enter the real world. Ryan is rescued by the protectors of Tao, five humanoid kangaroos, each embued with the five elements and virtues. Ryan learns his valuable lesson while saving the land of Tao.",4,0,In a world beyond your imagination a battle for the universe has begun.,51,4
1526,fathers' day,comedy,1997,5,15552,0,98,85000000,en,"Smart aleck lawyer, Jack Lawrence is one day visited by an ex-girlfriend who tells him her child is his. Enter Dale Putley. A depressed goofball who is also a writer, Dale meets with the same ex-girlfriend who also tells him her child is his. One day Jack and Dale meet and discover they've been told the same story—and there is now a question of who the real father is. They learn their son is following a rock band around Sacramento, so Jack and Dale must use teamwork to find him—and then find out which one of them is the real father.",9,35598376,,225,5
1527,"fifth element, the",action sci-fi,1997,7,459599,0,126,90000000,en,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",51,263920180,There is no future without it.,8831,7
1528,intimate relations,comedy,1996,6,743,0,105,0,en,"In 1950s England, sailor Harold Guppy arrives in a small seaside town looking for his estranged brother. After a brief reunion, Harold finds a room for rent in the house of Mrs. Beasley, her meek husband and their teenage daughter, Joyce. It's clear that Harold has a troubled past, but his future is about to get more perilous yet. Despite the rosy surface, Harold soon finds himself in a tawdry sexual tug-of-war that won't end well.",2,0,,7,5
1529,nowhere,drama,1997,6,8956,0,82,0,en,"Described as ""90210 on acid"", the film tells the story of a day in the lives of a group of college kids in Los Angeles and the strange lives they lead.",8,27354,Let the love feast begin.,106,6
1531,losing chase,drama,1996,6,847,0,93,0,en,"An intimate and turbulent relationship develops between Chase, a woman recovering from a nervous breakdown and Elizabeth, the caretaker employed to look after her.",6,0,A love they never imagined. A summer they never forgot.,20,5
1532,sprung,comedy,1997,5,1136,0,105,0,en,"Two pairs of best friends - Montel &amp; Clyde and Brandy &amp; Adina meet at the party, where Clyde makes Adina think he is very rich and gets her into bed the same evening. When Adina finds out that she's been fooled, she becomes Clyde's worst enemy. Meanwhile Montel and Brandy fall in love and plan to marry, and Adina and Clyde try to do everything to stop them.",4,7553105,Way Past Whipped!,13,5
1533,"promise, the (la promesse)",drama,1996,7,7816,0,90,0,fr,"Igor, aged 15, and his father Roger deal in housing and peddling illicit labor in the outlying districts of Liege, Belgium. Scams, lies and swindling rule their lives. When one of his father’s illegal workers gets injured on the job and asks Igor to promise to take care of his wife and baby, Igor finds himself at a crossroad. He wants to keep the promise, but the price would be to betray his father.",9,0,,123,7
1534,"bonheur, le",drama,1965,7,7227,0,80,0,fr,"Though married to the good-natured, beautiful Thérèse, young husband and father François finds himself falling unquestioningly into an affair with an attractive postal worker.",9,0,Only a woman could dare to make this film.,123,7
1535,love! valour! compassion!,drama romance,1997,7,3541,0,108,2000000,en,"Gregory invites seven friends to spend the summer at his large, secluded 19th-century home in upstate New York. The seven are: Bobby, Gregory's ""significant other""; Art and Perry, two ""yuppies""; John, a dour expatriate Briton; Ramon, John's ""companion""; James, a cheerful soul who is in the advanced stages of AIDS; and Buzz, a fan of traditional Broadway musicals who is dealing with his own HIV-positive status.",4,2900000,Eight men. One summer. Figure it out.,27,6
1537,shall we dance? (shall we dansu?),comedy,1996,7,11036,0,136,0,ja,"A bored Japanese accountant sees a beautiful woman in the window of a ballroom dance studio. He secretly starts taking dancing lessons to be near her, and then over time discovers how much he loves ballroom dancing. His wife, meanwhile, has hired a private detective to find out why he has started coming home late smelling of perfume.",9,0,,107,7
1538,"second jungle book: mowgli & baloo, the",adventure children's,1997,4,1086,0,88,0,en,"In this exciting live-action adventure, young Mowgli, an orphan raised by wolves, is spotted by a scout for a giant circus. Accompanied by a cruel hunter and a snake charmer, the scout sets out to trap Mowgli. But with the help of Baloo the bear and Bagheera the panther, little Mowgli leads the adults into his biggest and wildest adventure yet! A fun-filled movie every member of the family will enjoy.",9,479099,,27,5
1539,twin town,comedy crime,1997,6,5943,0,99,0,en,"Jeremy and Julian Lewis, the ""Lewis Twins"", are two unruly brothers who terrorise the city of Swansea from the caravan park where they live with their family. When their father, Fatty, is injured while working on a roof for local kingpin Bryn Cartwright, they try in vain to claim compensation. Thus begins a campaign of terror, which local policemen Terry and Grayo are ill-equipped to prevent, involved as they are in a drugs deal with Cartwright.",5,0,,59,6
1541,addicted to love,comedy romance,1997,6,24573,0,100,0,en,"Good-natured astronomer Sam is devastated when the love of his life leaves him for a suave Frenchman. He therefore does what every other normal dumpee would do — go to New York and set up home in the abandoned building opposite his ex-girlfriend's apartment, wait until she decides to leave her current lover, and then win her back.",9,34673095,A Comedy About Lost Loves And Last Laughs,321,6
1542,brassed off,comedy drama romance,1996,7,19609,0,108,0,en,"A Yorkshire coal mine is threatened with closure and the only hope is for the men to enter their Grimley Colliery Brass Band into a national competition. They believe they have no hope until Gloria appears carrying her Flugelhorn. At first mocked for being a woman, she soon becomes the only chance for the band to win.",7,0,,216,7
1543,"designated mourner, the",drama,1997,6,364,0,94,0,en,"Jack and Judy are husband and wife, and Howard is Judys father. They live in some fictional undemocratic and repressive country, and tell us a story about their lives, mostly from Jack's point of view.",1,0,,3,6
1544,"lost world: jurassic park, the",action adventure sci-fi thriller,1997,6,402914,0,129,73000000,en,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",2,618638999,Something has survived.,6740,6
1545,ponette,drama,1996,7,4501,0,97,0,fr,"After losing her mother in a car accident that leaves her with a broken arm, 4-year-old Ponette struggles with anguish and fear. Left by her father with a caring aunt and her children, Ponette grieves, secretly hoping her mother will somehow come back. Confused by the religious explanations provided by adults, and challenged by the cruel taunts of a few children at school, little Ponette must make her way through her emotional turmoil.",4,0,,40,7
1546,schizopolis,comedy,1996,6,5625,0,96,0,en,A man works for the unpleasant guru of a Scientology-like movement.,5,0,Come early! Come often!,73,6
1547,shiloh,children's drama,1997,6,3424,0,93,0,en,"An abused beagle runs away from his owner. On the road, he meets young Marty Preston and follows him home. The boy immediately forms a bond with the dog and names him Shiloh. His stern father won't let him keep the dog because it belongs to Judd Travers, a local hunter. After Shiloh is mistreated again, he runs away and returns to Marty. Knowing his father will once again make him bring Shiloh back to Judd, he makes a home for the dog in an old shed up the hill from the Prestons' house and hides him from his family. His secret is soon discovered when a stray attacks the dog one night and he must turn to his father for help.",25,0,The story of a boy who risks everything to save his best friend.,52,5
1548,"war at home, the",drama,1996,7,2450,0,123,0,en,"A sly take on recent US foreign policy in the Middle East, 3D footage of the exit from NYFF’s premiere of The Social Network makes for characteristically angry and awestruck Jacobs’s fare.",0,0,,0,0
1549,rough magic,drama romance,1995,5,1896,0,105,0,en,"A sleazy politician sends an agent after his ex-fiancee, who fled to Mexico with incriminating film of him.",3,247202,"In the world of magic, the hand is quicker than the eye and love is the wild card.",19,5
1550,trial and error,comedy romance,1997,5,7502,0,98,0,en,"An actor poses as a lawyer to help his sick friend, and problems develop.",7,0,The 2nd most outrageous trial of the century,56,5
1551,buddy,adventure children's drama,1997,4,2643,0,84,25000000,en,An eccentric socialite raises a gorilla as her son.,7,10113400,Welcome to a family that will make yours seem tame,53,4
1552,con air,action adventure thriller,1997,6,291421,0,115,75000000,en,"When the government puts all its rotten criminal eggs in one airborne basket, it's asking for trouble. Before you can say, ""Pass the barf bag,"" the crooks control the plane, led by creepy Cyrus ""The Virus"" Grissom. Watching his every move is the just-released Cameron Poe, who'd rather reunite with his family.",35,224012234,They were deadly on the ground; Now they have wings,3210,6
1553,late bloomers,comedy,1996,5,504,0,107,0,en,"High School basketball coach, Dinah Groshardt, falls for the school secretary, Carly Lumpkin, and upsets the entire school in the process.",4,0,,9,3
1554,"pillow book, the",drama romance,1995,6,12946,0,126,0,en,A woman with a body writing fetish seeks to find a combined lover and calligrapher.,13,0,,120,6
1555,"to have, or not",drama,1995,6,282,0,89,0,fr,"Alice, fired from her job on an assembly line, leaves her boyfriend and provincial home for an uncertain new life in Lyon. There she encounters Bruno, a construction worker who's just been dumped and is severely depressed. Romantic possibilities ensue.",1,0,,5,5
1556,speed 2: cruise control,action romance thriller,1997,3,79805,0,121,160000000,en,"A disgruntled former employee hijacks the Seabourn Legend cruise liner. Set on a fixed course, without any means of communication and at the mercy of the hijacker, it's up to the one cop on vacation, and his soon to be fiancé (hopefully) Annie, to regain control of it before it kills the passengers and causes an environmental disaster. Insurmountable and daunting tasks awaits them on their  perilous journey throughout the ship trying to fend off the hijacker and save the passengers.",24,164508066,"As the stakes get higher, the ride gets even faster.",1263,4
1557,squeeze,drama,1996,5,322,0,102,0,en,"Benny, a hapless grifter, is thrown off a train after cheating at cards, and into the life of Tanya, a lovely bartender. Tanya has been supporting her husband, a former ballplayer, since his accident, waiting for an insurance settlement that will solve all their financial woes. But when it comes, he refuses to share it with her, claiming with newfound piety that money is the root of all evil. She then enlists the help of Benny to concoct a scheme to get her fair share of the settlement, and he finds one: a local Catholic mission needs money for repairs and Benny decides to create a miracle that will encourage husband Henry to fork over the money - which Benny and Tanya will intercept and share.",0,0,,2,3
1558,sudden manhattan,comedy,1996,6,357,0,80,0,en,Donna witnesses identical murders on the same street on different days. Is this a supernatural conspiracy or is she merely cracking up?,1,0,,2,4
1559,"next step, the",drama,1995,6,9,-1,104,0,en,"The film features exclusive footage of the dancers from the series ""The Next Step"", as they prepared for their first-ever tour in Canada. Also includes live performances and exclusive interviews with cast members.",2,0,,3,10
1561,wedding bell blues,comedy,1996,5,475,0,102,0,en,"Micki, Tanya and Jasmine have 24 hours to get divorced. There's just one problem...They're still single.  When Jasmine, Tanya and Micki decide they'd rather be divorced than unmarried, they take off to Las Vegas in search of the perfect ex. In the tangled web that follows, Micki lassos a cowboy, Tanya acquires a rich businessman, and Jasmine finds true love in the arms of a regular guy. The result is an outrageous comedy of love, marriage and misadventure.  As intelligent as it is absurd, Wedding Bell Blues pokes great fun at the twists and turns of modern love, with outstanding performances from a talented young cast, including Illeana Douglas, Paulina Porizkova and Julie Warner, it is without a doubt one of the year's most hilarious movies.",1,44000,,3,4
1562,batman & robin,action adventure crime,1997,3,246360,0,125,125000000,en,Batman and Robin deal with relationship issues while preventing Mr. Freeze and Poison Ivy from attacking Gotham City.,80,238207122,Strength. Courage. Honor. And loyalty.,4059,4
1563,dream with the fishes,drama,1997,6,1795,0,97,0,en,"A suicidal man who can't kill himself agrees to finance his terminally ill neighbor's bucket list of fantasies if, at the end, the neighbor will kill him.",1,0,"Voyeurism, LSD and nude bowling... finally, a buddy flick that keeps you guessing!",22,7
1564,roseanna's grave (for roseanna),comedy romance,1997,7,3389,0,98,0,en,"Roseanna is dying of a heart condition, and all she wants is to be buried next to her daughter, in a cemetery that is getting full fast. The cemetery can't expand because Capestro, the man who owns the land next to the cemetery, won't sell. While Marcello is doing good deeds to make sure no one dies, Roseanna thinks of Marcello's future.",5,0,A romantic comedy about the things we do for love.,21,6
1565,head above water,comedy thriller,1996,6,7700,0,92,0,en,"Judge George brings his young wife, Nathalie, to a remote island for a vacation. But while George accompanies their only neighbor -- Nathalie's childhood friend Lance -- on a fishing trip, Nathalie spends time with her ex, Kent. When Kent ends up dead the next morning, Nathalie tries to hide the evidence before her husband gets home. After the body is found, the events of the previous night unravel, with unexpected revelations.",6,0,"A comedy about keeping your ex-lover a secret, your husband in the dark and your head above water.",102,5
1566,hercules,adventure animation children's comedy musical,1997,7,222344,0,93,85000000,en,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",98,252712101,Zero to Hero!,6064,7
1567,"last time i committed suicide, the",drama,1997,5,2270,0,92,0,en,"Neal Cassady is living the beat life during the 1940s, working at The Tire Yard and and philandering around town. However, he has visions of a happy life with kids and a white picket fence. When his girlfried, Joan, tries to kill herself he gets scared and runs away. But when Joan reappears will he take the chance at that happiness, or will he turn his back on it?",5,0,Life is what happens when you're busy making plans,25,5
1568,murder and murder,crime drama mystery,1996,7,55,0,113,0,en,"Mildred and Doris are two middle-aged white women, from very different backgrounds, who become lovers and set up house together. Film explores the pleasures and uncertainties of later-life emotional attachment and lesbian identity in a culture that glorifies youth and heterosexual romance.",1,0,Mildred and Doris are two middle-aged women.,6,5
1569,my best friend's wedding,comedy romance,1997,6,139096,0,105,38000000,en,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",15,299288605,It's about finding the love of your life. And deciding what to do about it.,2096,6
1570,tetsuo ii: body hammer,sci-fi,1992,6,4459,0,83,125000,ja,A Japanese salaryman finds his body transforming into a weapon through sheer rage after his son is kidnapped by a gang of violent thugs.,8,0,,71,5
1571,when the cats away (chacun cherche son chat),comedy romance,1996,6,9,-1,104,0,fr,"When Chloe, a young Parisian, decides to take a long-overdue vacation, she has to find someone to look after Gris-Gris, her beloved cat. Everyone, including her gay male roommate, refuses to help her, but she finally makes an arrangement with the elderly Madame Renée, who often watches over other peoples' cats and dogs. However, when Chloe comes back, Madame Renée tells her that unfortunately the cat has been lost, and the unlucky owner goes on a search for her dear animal friend. While looking for the cat, she meets many colorful characters who populate the neighborhood.",5,0,No man. No job. No cat.,65,6
1572,contempt (le mépris),drama,1963,7,31274,0,103,900000,fr,"A philistine in the art film business, Jeremy Prokosch is a producer unhappy with the work of his director. Prokosch has hired Fritz Lang to direct an adaptation of ""The Odyssey,"" but when it seems that the legendary filmmaker is making a picture destined to bomb at the box office, he brings in a screenwriter to energize the script. The professional intersects with the personal when a rift develops between the writer and his wife.",12,528428,"More Bold! More Brazen! And Much, Much More Bardot!",579,7
1573,face/off,action sci-fi thriller,1997,7,367073,0,138,80000000,en,"Sean Archer, a very tough, rugged FBI Agent. Who is still grieving for his dead son Michael. Archer believes that his son's killer is his sworn enemy, a very powerful criminal, Castor Troy. One day, Archer has finally cornered Castor, however, their fight has knocked out Troy cold. As Archer finally breathes easy over the capture of his enemy, he finds out that Troy has planted a bomb that will destroy the entire city of Los Angeles and all of its inhabitants. Unfortunately the only other person who knows its location is Castor's brother Pollux, and he refuses to talk. The solution, a special operation doctor that can cut off people's faces, and can place a person's face onto another person. Archer undergoes one of those surgeries to talk to Pollux. However, Castor Troy somehow regains consciousness and now wants revenge on Archer for taking his face. Not only is Troy ruining Archer's mission, but his personal life as well. Archer must stop Troy again. This time, it's personal.",29,245676146,"In order to catch him, he must become him.",4146,7
1574,fall,romance,1997,6,1909,0,93,0,en,"For Michael Shiver, life as an easy-going cab driver in New York suddenly changes when he picks up supermodel Sarah Easton and falls head over heels in love. But Sarah has more than just passion on her mind; she also has a husband and a glamorous lifestyle that she can't seem to leave behind. Torn between her feelings for Michael and the security of her marriage, Sarah is forced to make a realistic decision about the sacrifices that must be made to be truly and totally in love.",3,0,"He's a cab driver, she's a supermodel.  What the hell?",11,6
1575,gabbeh,drama,1996,6,3283,0,75,0,fa,"An elderly couple go about their routine of cleaning their gabbeh, while bickering gently with each other. Magically, a young woman appears, helping the two clean the rug. This young woman belongs to the clan whose history is depicted in the design of the gabbeh, and the rug recounts the story of the courtship of the young woman by a stranger from the clan.",4,0,Life is Colour. Love is Colour.,36,6
1577,mondo,drama,1996,7,577,0,80,0,fr,"Mondo, a young orphaned gypsy, finds himself in France, where he scouts out potential foster families, evades the police and meets an assortment of eccentric people. In his travels, Mondo first encounters a magician who takes on the boy as an assistant. Then he moves on again, eventually befriending Dadi, a street-smart vagrant, and Giordan, a wise fisherman. All the while, the boy keeps an eye out for would-be parents.",1,0,,8,7
1578,"innocent sleep, the",crime,1995,5,351,0,110,0,fr,"Inspired by the 1982 Roberto Calvi Affair in which an Italian banker was found hanging from a bridge across the River Thames, the story follows Alan, a man from Northern England who is homeless after the loss of his wife and job. One night while sleeping in a deserted building, Alan witnesses the murder of a high-profile businessman. He attempts to leave the scene unnoticed, but the killers realize that someone has seen them commit the crime. He goes to the police only to discover that one of the killers is leading the case. To stay alive, Alan recruits the help of Billie Hayman, an American journalist, to cover his story.",1,0,,2,3
1579,for ever mozart,drama,1996,6,1024,0,84,0,fr,"Episodic film that follows a theater troupe from France attempting to put on a play in Sarajevo. Along their journey they are captured and held in a POW camp, and they call for help from their friends and relations in France.",2,0,,15,5
1580,men in black,action adventure comedy sci-fi,1997,7,549317,0,98,90000000,en,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",50,589390539,Protecting the Earth from the scum of the universe.,11454,7
1581,out to sea,comedy,1997,6,8743,0,106,0,en,"Care-free Charlie cons his widower brother-in-law Herb into an expenses-paid luxury cruise in search of rich, lonely ladies. The catch is that they are required to be dance hosts! With a tyrannical cruise director, and the luscious Liz and lovely Vivian, our heroes have lots of mis-adventures before they finally return to port.",7,0,Get ready to Rumba!,65,5
1582,wild america,adventure children's,1997,6,7414,0,106,0,en,"Three brothers - Marshall, Marty and Mark dream of becoming naturalists and portraying animal life of America. One summer their dream comes true, they travel through America, filming alligators, bears and moose.",8,0,Take a ride on the wild side.,77,6
1583,"simple wish, a",children's fantasy,1997,5,5485,0,89,28000000,en,"Murray is a male fairy godmother, and he is trying to help 8-year-old Anabel to fulfil her ""simple wish"" - that her father Oliver, who is a cab driver, would win the leading role in a Broadway musical. Unfortunately, Murray's magic wand is broken and the fairies convention is threatened by evil witches Claudia and Boots.",11,8345056,Anabel made a wish. Murray made a mess.,136,5
1584,contact,drama sci-fi,1997,7,268638,0,150,90000000,en,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality.",26,171120329,"If it's just us, it seems like an awful waste of space.",3447,7
1585,love serenade,comedy,1996,6,1523,0,101,0,en,"In Sunray, a backwater town on Australia's Murray River, there's little to do but fish or listen to the local radio station. D.J. Ken Sherry arrives from the hustle of Brisbane to run the station; he's mid-40s, detached, thrice divorced, hatchet faced. But both sisters next door find him attractive: awkward Dimity, only 20, who works in a Chinese restaurant with few patrons, and perky Vicki-Ann, a hairdresser with a hope chest who invents a happy future with Sherry based on little but his arrival. First Dimity then Vicki-Ann spend the night with Ken, one concluding he's her boy friend, the other her fiance. Then Dimity begins to smell something fishy.",2,0,Two sisters will do anything to hook the right man.,16,6
1586,g.i. jane,action drama war,1997,6,79349,0,125,50000000,en,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,21,48169156,Failure is not an option.,1288,6
1587,conan the barbarian,action adventure,1982,6,145582,0,129,20000000,en,"A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",26,79114085,Thief. Warrior. Gladiator. King.,1872,6
1588,george of the jungle,children's comedy,1997,5,76184,0,92,55000000,en,"Deep in the African jungle, a baby named George, the sole survivor of a plane crash, is raised by gorillas. George grows up to be a buff and lovable klutz who has a rain forest full of animal friends: Tookie, his big-beaked toucan messenger; Ape, a witty talking gorilla; and Shep, a peanut-loving pooch of an elephant. But when poachers mess with George's pals, the King Of Swing swings into action.",20,174463257,Watch out!,1641,5
1589,cop land,crime drama mystery,1997,7,92125,0,105,15000000,en,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.",17,44862187,No One Is Above The Law.,1128,6
1590,event horizon,action mystery sci-fi thriller,1997,6,172837,0,96,60000000,en,"In 2047, a group of astronauts are sent to investigate and salvage the starship 'Event Horizon' which disappeared mysteriously 7 years before on its maiden voyage. With its return, the crew of the 'Lewis and Clark' discovers the real truth behind the disappearance of the 'Event Horizon' – and something even more terrifying.",27,26673242,Infinite Space - Infinite Terror,2045,6
1591,spawn,action adventure sci-fi thriller,1997,5,67416,0,96,40000000,en,"After being murdered by corrupt colleagues in a covert government agency, Al Simmons makes a pact with the devil to be resurrected to see his beloved wife Wanda. In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",33,87840042,Born in darkness. Sworn to justice.,1022,5
1592,air bud,children's comedy,1997,5,17650,0,98,3000000,en,A lonely boy befriends a stray dog who has a natural talent for basketball and together they experience the highs and lows of life as their friendship remains solid through a series of escapades.,12,23144499,He Sits. He Stays. He Shoots. He Scores.,359,5
1593,picture perfect,comedy romance,1997,5,20002,0,101,19000000,en,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met.",10,44332015,She was prepared for anything until love stormed in.,300,5
1594,in the company of men,drama,1997,7,13581,0,97,0,en,"Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and ruining her life.",7,0,Are all men bastards...or just misunderstood?,108,6
1595,free willy 3: the rescue,adventure children's drama,1997,4,10065,0,86,0,en,"Willy the whale is back, this time threatened by illegal whalers making money off sushi. Jesse, now 16, has taken a job on an orca-researching ship, along with old friend Randolph and a sarcastic scientist, Drew. On the whaler's ship is captain John Wesley and his son, Max, who isn't really pleased about his father's job, but doesn't have the gut to say so. Along the way, Willy reunites with Jesse",27,0,A new friend. A new threat. A new adventure that will capture your heart.,268,6
1596,career girls,drama,1997,7,5727,0,83,0,en,"Two young women reunite and rekindle their friendship after having said goodbye at their college graduation, six years earlier.",5,0,,50,6
1597,conspiracy theory,action mystery romance thriller,1997,6,99083,0,135,75000000,en,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.",18,136982834,What if your most paranoid nightmares had just come true?,1118,6
1598,desperate measures,crime drama thriller,1998,6,16672,0,100,50000000,en,"San Francisco police officer Frank Connor is in a frantic search for a compatible bone marrow donor for his gravely ill son. There's only one catch the potential donor is convicted multiple murderer Peter McCabe who sees a trip to the hospital as the perfect opportunity to get what he wants most: freedom. With McCabe's escape, the entire hospital becomes a battleground and Connor must pursue and, ironically, protect the deadly fugitive who is his son's only hope for survival.",13,0,Desperate times call for. . .,193,6
1599,steel,action,1997,3,13769,0,97,16000000,en,"Justice. Safe streets. Payback. Metallurgist John Henry Irons (O'Neal) vows to claim them all when a renegade military reject (Judd Nelson) puts new superweapons in dangerous hands. Helped by an electronics wiz (Annabeth Gish) and an imaginative scrap metal worker (Richard Roundtree), Irons becomes Steel. Wearing body armor, wielding a fearsome electrohammer and riding a gadget-packed motorcycle, he's ready to wage war...if he can fix the untimely glitches in his untested gear. ""You all be cool now,"" the good-guy hero tells two crime victims he rescues. There'll be a lot of thrillin' before Steel himself can start chillin.'",9,1686429,Heroes don't come any bigger.,187,4
